nama_pintu_air,lokasi,latitude,longitude,tanggal,tinggi_air,status_siaga
PS. Cipinang Hulu,Cipinang Hulu,-6.374264,106.883862,2019-11-01 00:40:00,400,Status : Normal
Pompa Kali Duri (Kalijodo),Kali Duri,-6.14232,106.79039,2019-11-01 00:40:00,1780,Status : Normal
P.A. Istiqlal  ,Ciliwung,-6.168254,106.83135,2019-11-01 00:40:00,1760,Status : Normal
P.A. Jembatan Merah,Ciliwung,-6.149068,106.834214,2019-11-01 00:40:00,2030,Status : Siaga 1
P.A. Ancol Flusing,Ciliwung,-6.129859,106.831254,2019-11-01 00:40:00,950,Status : Normal
P.A. Hek,Kali Baru Timur,-6.287305,106.87063,2019-11-01 00:30:00,1200,Status : Siaga 3
PA. Cibalok - Gadog,Ciliwung,-6.657083,106.878083,2019-11-01 01:10:00,220,Status : Normal
PS. Katulampa (Hulu),Ciliwung,-6.633167,106.836806,2019-11-01 01:10:00,20,Status : Normal
PS. Depok,Ciliwung,-6.400514,106.832143,2019-11-01 01:10:00,750,Status : Normal
PA. Manggarai,Ciliwung,-6.207825,106.848458,2019-11-01 01:10:00,5420,Status : Normal
PS. Krukut Hulu,Krukut,-6.3439,106.798874,2019-11-01 01:10:00,260,Status : Normal
Pompa Cideng,Krukut,-6.173271,106.806351,2019-11-01 01:10:00,180,Status : Normal
P.A. Karet,Banjir Kanal Barat,-6.197901,106.810075,2019-11-01 01:10:00,2400,Status : Normal
P.A. Marina Ancol ,Laut,-6.125585,106.830154,2019-11-01 01:10:00,1050,Status : Normal
Pompa Pasar Ikan,Laut,-6.126132,106.809783,2019-11-01 01:10:00,200,Status : Normal
P.A. Pluit,Waduk Pluit,-6.109642,106.796954,2019-11-01 01:10:00,-2300,Status : Normal
PS. Pesanggrahan,Pesanggrahan,-6.397111,106.771825,2019-11-01 01:10:00,300,Status : Normal
PS. Angke Hulu,Angke,-6.220047,106.694137,2019-11-01 01:10:00,390,Status : Normal
Pompa Tanjungan,Tanjungan,-6.106601,106.725045,2019-10-27 22:45:00,-650,Status : Normal
PS. Sunter Hulu,Sunter,-6.31792,106.920901,2019-11-01 00:00:00,400,Status : Normal
PA. Pulo Gadung,Sunter,-6.191,106.904194,2019-11-01 01:10:00,3360,Status : Normal
Pompa Yos Sudarso 1,Sunter Timur,-6.155547,106.885975,2019-11-01 01:10:00,0,Status : Normal
PS. Cipinang Hulu,Cipinang Hulu,-6.374264,106.883862,2019-11-01 01:10:00,400,Status : Normal
Pompa Kali Duri (Kalijodo),Kali Duri,-6.14232,106.79039,2019-11-01 01:10:00,1780,Status : Normal
P.A. Istiqlal  ,Ciliwung,-6.168254,106.83135,2019-11-01 01:10:00,1750,Status : Normal
P.A. Jembatan Merah,Ciliwung,-6.149068,106.834214,2019-11-01 01:00:00,1830,Status : Siaga 2
P.A. Ancol Flusing,Ciliwung,-6.129859,106.831254,2019-11-01 01:10:00,920,Status : Normal
P.A. Hek,Kali Baru Timur,-6.287305,106.87063,2019-11-01 01:10:00,1200,Status : Siaga 3
PA. Cibalok - Gadog,Ciliwung,-6.657083,106.878083,2019-11-01 01:40:00,220,Status : Normal
PS. Katulampa (Hulu),Ciliwung,-6.633167,106.836806,2019-11-01 01:40:00,90,Status : Normal
PS. Depok,Ciliwung,-6.400514,106.832143,2019-11-01 01:40:00,900,Status : Normal
PA. Manggarai,Ciliwung,-6.207825,106.848458,2019-11-01 01:40:00,5420,Status : Normal
PS. Krukut Hulu,Krukut,-6.3439,106.798874,2019-11-01 01:40:00,250,Status : Normal
Pompa Cideng,Krukut,-6.173271,106.806351,2019-11-01 01:40:00,170,Status : Normal
P.A. Karet,Banjir Kanal Barat,-6.197901,106.810075,2019-11-01 01:40:00,2400,Status : Normal
P.A. Marina Ancol ,Laut,-6.125585,106.830154,2019-11-01 01:40:00,1370,Status : Normal
Pompa Pasar Ikan,Laut,-6.126132,106.809783,2019-11-01 01:40:00,1420,Status : Normal
P.A. Pluit,Waduk Pluit,-6.109642,106.796954,2019-11-01 01:40:00,-2020,Status : Normal
PS. Pesanggrahan,Pesanggrahan,-6.397111,106.771825,2019-11-01 01:40:00,480,Status : Normal
PS. Angke Hulu,Angke,-6.220047,106.694137,2019-11-01 01:40:00,390,Status : Normal
Pompa Tanjungan,Tanjungan,-6.106601,106.725045,2019-10-27 22:45:00,-650,Status : Normal
PS. Sunter Hulu,Sunter,-6.31792,106.920901,2019-11-01 00:00:00,400,Status : Normal
PA. Pulo Gadung,Sunter,-6.191,106.904194,2019-11-01 01:40:00,3360,Status : Normal
Pompa Yos Sudarso 1,Sunter Timur,-6.155547,106.885975,2019-11-01 01:40:00,0,Status : Normal
PS. Cipinang Hulu,Cipinang Hulu,-6.374264,106.883862,2019-11-01 01:40:00,400,Status : Normal
Pompa Kali Duri (Kalijodo),Kali Duri,-6.14232,106.79039,2019-11-01 01:40:00,1780,Status : Normal
P.A. Istiqlal  ,Ciliwung,-6.168254,106.83135,2019-11-01 01:40:00,1750,Status : Normal
P.A. Jembatan Merah,Ciliwung,-6.149068,106.834214,2019-11-01 01:40:00,2060,Status : Siaga 1
P.A. Ancol Flusing,Ciliwung,-6.129859,106.831254,2019-11-01 01:40:00,920,Status : Normal
P.A. Hek,Kali Baru Timur,-6.287305,106.87063,2019-11-01 01:40:00,1200,Status : Siaga 3
PA. Cibalok - Gadog,Ciliwung,-6.657083,106.878083,2019-11-01 02:10:00,220,Status : Normal
PS. Katulampa (Hulu),Ciliwung,-6.633167,106.836806,2019-11-01 02:10:00,90,Status : Normal
PS. Depok,Ciliwung,-6.400514,106.832143,2019-11-01 02:10:00,880,Status : Normal
PA. Manggarai,Ciliwung,-6.207825,106.848458,2019-11-01 02:10:00,5420,Status : Normal
PS. Krukut Hulu,Krukut,-6.3439,106.798874,2019-11-01 02:10:00,250,Status : Normal
Pompa Cideng,Krukut,-6.173271,106.806351,2019-11-01 02:10:00,170,Status : Normal
P.A. Karet,Banjir Kanal Barat,-6.197901,106.810075,2019-11-01 02:10:00,2400,Status : Normal
P.A. Marina Ancol ,Laut,-6.125585,106.830154,2019-11-01 02:10:00,1380,Status : Normal
Pompa Pasar Ikan,Laut,-6.126132,106.809783,2019-11-01 02:10:00,1380,Status : Normal
P.A. Pluit,Waduk Pluit,-6.109642,106.796954,2019-11-01 02:00:00,-2020,Status : Normal
PS. Pesanggrahan,Pesanggrahan,-6.397111,106.771825,2019-11-01 02:10:00,480,Status : Normal
PS. Angke Hulu,Angke,-6.220047,106.694137,2019-11-01 02:10:00,390,Status : Normal
Pompa Tanjungan,Tanjungan,-6.106601,106.725045,2019-10-27 22:45:00,-650,Status : Normal
PS. Sunter Hulu,Sunter,-6.31792,106.920901,2019-11-01 00:00:00,400,Status : Normal
PA. Pulo Gadung,Sunter,-6.191,106.904194,2019-11-01 02:10:00,3360,Status : Normal
Pompa Yos Sudarso 1,Sunter Timur,-6.155547,106.885975,2019-11-01 02:10:00,0,Status : Normal
PS. Cipinang Hulu,Cipinang Hulu,-6.374264,106.883862,2019-11-01 02:10:00,400,Status : Normal
Pompa Kali Duri (Kalijodo),Kali Duri,-6.14232,106.79039,2019-11-01 02:10:00,1770,Status : Normal
P.A. Istiqlal  ,Ciliwung,-6.168254,106.83135,2019-11-01 02:10:00,1740,Status : Normal
P.A. Jembatan Merah,Ciliwung,-6.149068,106.834214,2019-11-01 02:10:00,2030,Status : Siaga 1
P.A. Ancol Flusing,Ciliwung,-6.129859,106.831254,2019-11-01 02:10:00,920,Status : Normal
P.A. Hek,Kali Baru Timur,-6.287305,106.87063,2019-11-01 02:10:00,1200,Status : Siaga 3
PA. Cibalok - Gadog,Ciliwung,-6.657083,106.878083,2019-11-01 02:40:00,210,Status : Normal
PS. Katulampa (Hulu),Ciliwung,-6.633167,106.836806,2019-11-01 02:40:00,90,Status : Normal
PS. Depok,Ciliwung,-6.400514,106.832143,2019-11-01 02:40:00,860,Status : Normal
PA. Manggarai,Ciliwung,-6.207825,106.848458,2019-11-01 02:40:00,5420,Status : Normal
PS. Krukut Hulu,Krukut,-6.3439,106.798874,2019-11-01 02:40:00,240,Status : Normal
Pompa Cideng,Krukut,-6.173271,106.806351,2019-11-01 02:40:00,160,Status : Normal
P.A. Karet,Banjir Kanal Barat,-6.197901,106.810075,2019-11-01 02:40:00,2400,Status : Normal
P.A. Marina Ancol ,Laut,-6.125585,106.830154,2019-11-01 02:30:00,1410,Status : Normal
Pompa Pasar Ikan,Laut,-6.126132,106.809783,2019-11-01 02:40:00,1390,Status : Normal
P.A. Pluit,Waduk Pluit,-6.109642,106.796954,2019-11-01 02:40:00,-2020,Status : Normal
PS. Pesanggrahan,Pesanggrahan,-6.397111,106.771825,2019-11-01 02:40:00,480,Status : Normal
PS. Angke Hulu,Angke,-6.220047,106.694137,2019-11-01 02:20:00,390,Status : Normal
Pompa Tanjungan,Tanjungan,-6.106601,106.725045,2019-10-27 22:45:00,-650,Status : Normal
PS. Sunter Hulu,Sunter,-6.31792,106.920901,2019-11-01 00:00:00,400,Status : Normal
PA. Pulo Gadung,Sunter,-6.191,106.904194,2019-11-01 02:40:00,3360,Status : Normal
Pompa Yos Sudarso 1,Sunter Timur,-6.155547,106.885975,2019-11-01 02:40:00,0,Status : Normal
PS. Cipinang Hulu,Cipinang Hulu,-6.374264,106.883862,2019-11-01 02:40:00,400,Status : Normal
Pompa Kali Duri (Kalijodo),Kali Duri,-6.14232,106.79039,2019-11-01 02:40:00,1770,Status : Normal
P.A. Istiqlal  ,Ciliwung,-6.168254,106.83135,2019-11-01 02:40:00,1750,Status : Normal
P.A. Jembatan Merah,Ciliwung,-6.149068,106.834214,2019-11-01 02:40:00,1860,Status : Siaga 2
P.A. Ancol Flusing,Ciliwung,-6.129859,106.831254,2019-11-01 02:40:00,950,Status : Normal
P.A. Hek,Kali Baru Timur,-6.287305,106.87063,2019-11-01 02:40:00,1200,Status : Siaga 3
PA. Cibalok - Gadog,Ciliwung,-6.657083,106.878083,2019-11-01 03:10:00,200,Status : Normal
PS. Katulampa (Hulu),Ciliwung,-6.633167,106.836806,2019-11-01 03:10:00,90,Status : Normal
PS. Depok,Ciliwung,-6.400514,106.832143,2019-11-01 03:10:00,830,Status : Normal
PA. Manggarai,Ciliwung,-6.207825,106.848458,2019-11-01 03:10:00,5420,Status : Normal
PS. Krukut Hulu,Krukut,-6.3439,106.798874,2019-11-01 03:10:00,240,Status : Normal
Pompa Cideng,Krukut,-6.173271,106.806351,2019-11-01 03:10:00,150,Status : Normal
P.A. Karet,Banjir Kanal Barat,-6.197901,106.810075,2019-11-01 03:10:00,2400,Status : Normal
P.A. Marina Ancol ,Laut,-6.125585,106.830154,2019-11-01 03:10:00,1430,Status : Normal
Pompa Pasar Ikan,Laut,-6.126132,106.809783,2019-11-01 03:10:00,1410,Status : Normal
P.A. Pluit,Waduk Pluit,-6.109642,106.796954,2019-11-01 03:50:00,-2020,Status : Normal
PS. Pesanggrahan,Pesanggrahan,-6.397111,106.771825,2019-11-01 03:10:00,490,Status : Normal
PS. Angke Hulu,Angke,-6.220047,106.694137,2019-11-01 03:10:00,390,Status : Normal
Pompa Tanjungan,Tanjungan,-6.106601,106.725045,2019-10-27 22:45:00,-650,Status : Normal
PS. Sunter Hulu,Sunter,-6.31792,106.920901,2019-11-01 00:00:00,400,Status : Normal
PA. Pulo Gadung,Sunter,-6.191,106.904194,2019-11-01 03:50:00,3360,Status : Normal
Pompa Yos Sudarso 1,Sunter Timur,-6.155547,106.885975,2019-11-01 03:10:00,0,Status : Normal
PS. Cipinang Hulu,Cipinang Hulu,-6.374264,106.883862,2019-11-01 03:10:00,400,Status : Normal
Pompa Kali Duri (Kalijodo),Kali Duri,-6.14232,106.79039,2019-11-01 03:10:00,1770,Status : Normal
P.A. Istiqlal  ,Ciliwung,-6.168254,106.83135,2019-11-01 03:10:00,1750,Status : Normal
P.A. Jembatan Merah,Ciliwung,-6.149068,106.834214,2019-11-01 03:10:00,1740,Status : Siaga 2
P.A. Ancol Flusing,Ciliwung,-6.129859,106.831254,2019-11-01 03:10:00,960,Status : Normal
P.A. Hek,Kali Baru Timur,-6.287305,106.87063,2019-11-01 03:10:00,1200,Status : Siaga 3
PA. Cibalok - Gadog,Ciliwung,-6.657083,106.878083,2019-11-01 03:40:00,230,Status : Normal
PS. Katulampa (Hulu),Ciliwung,-6.633167,106.836806,2019-11-01 03:40:00,90,Status : Normal
PS. Depok,Ciliwung,-6.400514,106.832143,2019-11-01 03:40:00,820,Status : Normal
PA. Manggarai,Ciliwung,-6.207825,106.848458,2019-11-01 03:40:00,5410,Status : Normal
PS. Krukut Hulu,Krukut,-6.3439,106.798874,2019-11-01 03:40:00,230,Status : Normal
Pompa Cideng,Krukut,-6.173271,106.806351,2019-11-01 03:40:00,140,Status : Normal
P.A. Karet,Banjir Kanal Barat,-6.197901,106.810075,2019-11-01 03:40:00,2400,Status : Normal
P.A. Marina Ancol ,Laut,-6.125585,106.830154,2019-11-01 03:40:00,1440,Status : Normal
Pompa Pasar Ikan,Laut,-6.126132,106.809783,2019-11-01 03:40:00,1430,Status : Normal
P.A. Pluit,Waduk Pluit,-6.109642,106.796954,2019-11-01 03:50:00,-2020,Status : Normal
PS. Pesanggrahan,Pesanggrahan,-6.397111,106.771825,2019-11-01 03:40:00,480,Status : Normal
PS. Angke Hulu,Angke,-6.220047,106.694137,2019-11-01 03:40:00,400,Status : Normal
Pompa Tanjungan,Tanjungan,-6.106601,106.725045,2019-10-27 22:45:00,-650,Status : Normal
PS. Sunter Hulu,Sunter,-6.31792,106.920901,2019-11-01 00:00:00,400,Status : Normal
PA. Pulo Gadung,Sunter,-6.191,106.904194,2019-11-01 03:50:00,3360,Status : Normal
Pompa Yos Sudarso 1,Sunter Timur,-6.155547,106.885975,2019-11-01 03:40:00,0,Status : Normal
PS. Cipinang Hulu,Cipinang Hulu,-6.374264,106.883862,2019-11-01 03:40:00,400,Status : Normal
Pompa Kali Duri (Kalijodo),Kali Duri,-6.14232,106.79039,2019-11-01 03:40:00,1770,Status : Normal
P.A. Istiqlal  ,Ciliwung,-6.168254,106.83135,2019-11-01 03:40:00,1750,Status : Normal
P.A. Jembatan Merah,Ciliwung,-6.149068,106.834214,2019-11-01 03:40:00,2080,Status : Siaga 1
P.A. Ancol Flusing,Ciliwung,-6.129859,106.831254,2019-11-01 03:40:00,980,Status : Normal
P.A. Hek,Kali Baru Timur,-6.287305,106.87063,2019-11-01 03:40:00,1200,Status : Siaga 3
PA. Cibalok - Gadog,Ciliwung,-6.657083,106.878083,2019-11-01 04:10:00,200,Status : Normal
PS. Katulampa (Hulu),Ciliwung,-6.633167,106.836806,2019-11-01 04:10:00,90,Status : Normal
PS. Depok,Ciliwung,-6.400514,106.832143,2019-11-01 04:10:00,810,Status : Normal
PA. Manggarai,Ciliwung,-6.207825,106.848458,2019-11-01 04:10:00,5410,Status : Normal
PS. Krukut Hulu,Krukut,-6.3439,106.798874,2019-11-01 04:10:00,210,Status : Normal
Pompa Cideng,Krukut,-6.173271,106.806351,2019-11-01 04:10:00,140,Status : Normal
P.A. Karet,Banjir Kanal Barat,-6.197901,106.810075,2019-11-01 04:10:00,2400,Status : Normal
P.A. Marina Ancol ,Laut,-6.125585,106.830154,2019-11-01 04:10:00,1470,Status : Normal
Pompa Pasar Ikan,Laut,-6.126132,106.809783,2019-11-01 04:10:00,1480,Status : Normal
P.A. Pluit,Waduk Pluit,-6.109642,106.796954,2019-11-01 04:10:00,-2020,Status : Normal
PS. Pesanggrahan,Pesanggrahan,-6.397111,106.771825,2019-11-01 04:10:00,480,Status : Normal
PS. Angke Hulu,Angke,-6.220047,106.694137,2019-11-01 04:10:00,400,Status : Normal
Pompa Tanjungan,Tanjungan,-6.106601,106.725045,2019-10-27 22:45:00,-650,Status : Normal
PS. Sunter Hulu,Sunter,-6.31792,106.920901,2019-11-01 00:00:00,400,Status : Normal
PA. Pulo Gadung,Sunter,-6.191,106.904194,2019-11-01 04:10:00,3360,Status : Normal
Pompa Yos Sudarso 1,Sunter Timur,-6.155547,106.885975,2019-11-01 04:10:00,0,Status : Normal
PS. Cipinang Hulu,Cipinang Hulu,-6.374264,106.883862,2019-11-01 04:10:00,400,Status : Normal
Pompa Kali Duri (Kalijodo),Kali Duri,-6.14232,106.79039,2019-11-01 04:10:00,1760,Status : Normal
P.A. Istiqlal  ,Ciliwung,-6.168254,106.83135,2019-11-01 04:10:00,1750,Status : Normal
P.A. Jembatan Merah,Ciliwung,-6.149068,106.834214,2019-11-01 04:10:00,2050,Status : Siaga 1
P.A. Ancol Flusing,Ciliwung,-6.129859,106.831254,2019-11-01 04:10:00,1030,Status : Normal
P.A. Hek,Kali Baru Timur,-6.287305,106.87063,2019-11-01 04:10:00,1200,Status : Siaga 3
PA. Cibalok - Gadog,Ciliwung,-6.657083,106.878083,2019-11-01 04:40:00,220,Status : Normal
PS. Katulampa (Hulu),Ciliwung,-6.633167,106.836806,2019-11-01 04:40:00,90,Status : Normal
PS. Depok,Ciliwung,-6.400514,106.832143,2019-11-01 04:40:00,820,Status : Normal
PA. Manggarai,Ciliwung,-6.207825,106.848458,2019-11-01 04:40:00,5400,Status : Normal
PS. Krukut Hulu,Krukut,-6.3439,106.798874,2019-11-01 04:40:00,210,Status : Normal
Pompa Cideng,Krukut,-6.173271,106.806351,2019-11-01 04:40:00,130,Status : Normal
P.A. Karet,Banjir Kanal Barat,-6.197901,106.810075,2019-11-01 04:40:00,2400,Status : Normal
P.A. Marina Ancol ,Laut,-6.125585,106.830154,2019-11-01 04:30:00,1510,Status : Normal
Pompa Pasar Ikan,Laut,-6.126132,106.809783,2019-11-01 04:40:00,1520,Status : Normal
P.A. Pluit,Waduk Pluit,-6.109642,106.796954,2019-11-01 04:40:00,-2020,Status : Normal
PS. Pesanggrahan,Pesanggrahan,-6.397111,106.771825,2019-11-01 04:40:00,480,Status : Normal
PS. Angke Hulu,Angke,-6.220047,106.694137,2019-11-01 04:40:00,400,Status : Normal
Pompa Tanjungan,Tanjungan,-6.106601,106.725045,2019-10-27 22:45:00,-650,Status : Normal
PS. Sunter Hulu,Sunter,-6.31792,106.920901,2019-11-01 00:00:00,400,Status : Normal
PA. Pulo Gadung,Sunter,-6.191,106.904194,2019-11-01 04:40:00,3360,Status : Normal
Pompa Yos Sudarso 1,Sunter Timur,-6.155547,106.885975,2019-11-01 04:40:00,0,Status : Normal
PS. Cipinang Hulu,Cipinang Hulu,-6.374264,106.883862,2019-11-01 04:40:00,400,Status : Normal
Pompa Kali Duri (Kalijodo),Kali Duri,-6.14232,106.79039,2019-11-01 04:40:00,1760,Status : Normal
P.A. Istiqlal  ,Ciliwung,-6.168254,106.83135,2019-11-01 04:40:00,1750,Status : Normal
P.A. Jembatan Merah,Ciliwung,-6.149068,106.834214,2019-11-01 04:40:00,2240,Status : Siaga 1
P.A. Ancol Flusing,Ciliwung,-6.129859,106.831254,2019-11-01 04:40:00,1060,Status : Normal
P.A. Hek,Kali Baru Timur,-6.287305,106.87063,2019-11-01 04:40:00,1200,Status : Siaga 3
PA. Cibalok - Gadog,Ciliwung,-6.657083,106.878083,2019-11-01 05:10:00,210,Status : Normal
PS. Katulampa (Hulu),Ciliwung,-6.633167,106.836806,2019-11-01 05:10:00,90,Status : Normal
PS. Depok,Ciliwung,-6.400514,106.832143,2019-11-01 05:10:00,820,Status : Normal
PA. Manggarai,Ciliwung,-6.207825,106.848458,2019-11-01 05:10:00,5400,Status : Normal
PS. Krukut Hulu,Krukut,-6.3439,106.798874,2019-11-01 05:10:00,210,Status : Normal
Pompa Cideng,Krukut,-6.173271,106.806351,2019-11-01 05:10:00,120,Status : Normal
P.A. Karet,Banjir Kanal Barat,-6.197901,106.810075,2019-11-01 05:10:00,2400,Status : Normal
P.A. Marina Ancol ,Laut,-6.125585,106.830154,2019-11-01 05:10:00,1550,Status : Normal
Pompa Pasar Ikan,Laut,-6.126132,106.809783,2019-11-01 05:50:00,1530,Status : Normal
