nama_pintu_air,lokasi,latitude,longitude,tanggal,tinggi_air,status_siaga
PS. Angke Hulu,Angke,-6.220047,106.694137,2019-06-01 00:10:00,330,Status : Normal
Pompa Tanjungan,Tanjungan,-6.106601,106.725045,2019-06-01 00:10:00,250,Status : Normal
PS. Sunter Hulu,Sunter,,,2019-05-31 22:14:40,600,Status : Normal
PA. Pulo Gadung,Sunter,-6.191,106.904194,2019-06-01 00:10:00,4580,Status : Normal
Pompa Yos Sudarso 1,Sunter Timur,-6.155547,106.885975,2019-06-01 00:10:00,770,Status : Normal
PS. Cipinang Hulu,Cipinang Hulu,-6.374264,106.883862,2019-05-31 20:46:42,650,Status : Normal
Pompa Kali Duri (Kalijodo),Kali Duri,-6.14232,106.79039,2019-06-01 00:10:00,1820,Status : Normal
P.A. Istiqlal  ,Ciliwung,-6.168254,106.83135,2019-06-01 00:10:00,2480,Status : Normal
P.A. Jembatan Merah,Ciliwung,-6.149068,106.834214,2019-06-01 00:10:00,1750,Status : Siaga 2
P.A. Ancol Flusing,Ciliwung,-6.129859,106.831254,2019-06-01 00:10:00,2150,Status : Normal
P.A. Hek,Kali Baru Timur,-6.287305,106.87063,2019-05-31 20:50:00,1560,Status : Siaga 3
PS. Katulampa (Hulu),Ciliwung,-6.633167,106.836806,2019-06-01 00:40:00,0,Status : Normal
PS. Depok,Ciliwung,-6.40042,106.831524,2019-05-31 23:07:48,900,Status : Normal
PA. Manggarai,Ciliwung,-6.207825,106.848458,2019-05-31 23:00:10,5800,Status : Normal
PS. Krukut Hulu,Krukut,-6.3439,106.798874,2019-05-31 23:00:09,300,Status : Normal
Pompa Cideng,Krukut,-6.173271,106.806351,2019-06-01 00:40:00,230,Status : Normal
P.A. Karet,Banjir Kanal Barat,-6.197901,106.810075,2019-06-01 00:40:00,2580,Status : Normal
P.A. Marina Ancol ,Laut,-6.125585,106.830154,2019-05-31 23:00:19,2100,Status : Siaga 2
Pompa Pasar Ikan,Laut,-6.126132,106.809783,2019-06-01 00:40:00,1990,Status : Siaga 3
P.A. Pluit,Waduk Pluit,-6.10907603055,106.796648987,2019-06-01 00:40:00,-1990,Status : Normal
PS. Pesanggrahan,Pesanggrahan,-6.400528,106.831944,2019-06-01 00:40:00,530,Status : Normal
PS. Angke Hulu,Angke,-6.220047,106.694137,2019-06-01 00:40:00,330,Status : Normal
Pompa Tanjungan,Tanjungan,-6.106601,106.725045,2019-06-01 00:40:00,270,Status : Normal
PS. Sunter Hulu,Sunter,,,2019-05-31 22:14:40,600,Status : Normal
PA. Pulo Gadung,Sunter,-6.191,106.904194,2019-06-01 00:40:00,4580,Status : Normal
Pompa Yos Sudarso 1,Sunter Timur,-6.155547,106.885975,2019-06-01 00:40:00,760,Status : Normal
PS. Cipinang Hulu,Cipinang Hulu,-6.374264,106.883862,2019-05-31 20:46:42,650,Status : Normal
Pompa Kali Duri (Kalijodo),Kali Duri,-6.14232,106.79039,2019-06-01 00:30:00,1820,Status : Normal
P.A. Istiqlal  ,Ciliwung,-6.168254,106.83135,2019-06-01 00:40:00,2480,Status : Normal
P.A. Jembatan Merah,Ciliwung,-6.149068,106.834214,2019-06-01 00:40:00,1770,Status : Siaga 2
P.A. Ancol Flusing,Ciliwung,-6.129859,106.831254,2019-06-01 00:40:00,2130,Status : Normal
P.A. Hek,Kali Baru Timur,-6.287305,106.87063,2019-05-31 20:50:00,1560,Status : Siaga 3
PS. Katulampa (Hulu),Ciliwung,-6.633167,106.836806,2019-06-01 01:10:00,10,Status : Normal
PS. Depok,Ciliwung,-6.40042,106.831524,2019-05-31 23:07:48,900,Status : Normal
PA. Manggarai,Ciliwung,-6.207825,106.848458,2019-05-31 23:00:10,5800,Status : Normal
PS. Krukut Hulu,Krukut,-6.3439,106.798874,2019-05-31 23:00:09,300,Status : Normal
Pompa Cideng,Krukut,-6.173271,106.806351,2019-06-01 01:10:00,230,Status : Normal
P.A. Karet,Banjir Kanal Barat,-6.197901,106.810075,2019-06-01 01:10:00,2550,Status : Normal
P.A. Marina Ancol ,Laut,-6.125585,106.830154,2019-05-31 23:00:19,2100,Status : Siaga 2
Pompa Pasar Ikan,Laut,-6.126132,106.809783,2019-06-01 01:10:00,200,Status : Normal
P.A. Pluit,Waduk Pluit,-6.10907603055,106.796648987,2019-06-01 01:10:00,-2300,Status : Normal
PS. Pesanggrahan,Pesanggrahan,-6.400528,106.831944,2019-06-01 01:10:00,300,Status : Normal
PS. Angke Hulu,Angke,-6.220047,106.694137,2019-06-01 01:10:00,320,Status : Normal
Pompa Tanjungan,Tanjungan,-6.106601,106.725045,2019-06-01 01:10:00,280,Status : Normal
PS. Sunter Hulu,Sunter,,,2019-05-31 22:14:40,600,Status : Normal
PA. Pulo Gadung,Sunter,-6.191,106.904194,2019-06-01 01:10:00,4580,Status : Normal
Pompa Yos Sudarso 1,Sunter Timur,-6.155547,106.885975,2019-06-01 01:10:00,0,Status : Normal
PS. Cipinang Hulu,Cipinang Hulu,-6.374264,106.883862,2019-05-31 20:46:42,650,Status : Normal
Pompa Kali Duri (Kalijodo),Kali Duri,-6.14232,106.79039,2019-06-01 01:10:00,1820,Status : Normal
P.A. Istiqlal  ,Ciliwung,-6.168254,106.83135,2019-06-01 01:10:00,2470,Status : Normal
P.A. Jembatan Merah,Ciliwung,-6.149068,106.834214,2019-06-01 01:10:00,1770,Status : Siaga 2
P.A. Ancol Flusing,Ciliwung,-6.129859,106.831254,2019-06-01 01:10:00,2100,Status : Normal
P.A. Hek,Kali Baru Timur,-6.287305,106.87063,2019-05-31 20:50:00,1560,Status : Siaga 3
PS. Katulampa (Hulu),Ciliwung,-6.633167,106.836806,2019-06-01 01:40:00,0,Status : Normal
PS. Depok,Ciliwung,-6.40042,106.831524,2019-05-31 23:07:48,900,Status : Normal
PA. Manggarai,Ciliwung,-6.207825,106.848458,2019-06-01 01:40:00,5650,Status : Normal
PS. Krukut Hulu,Krukut,-6.3439,106.798874,2019-05-31 23:00:09,300,Status : Normal
Pompa Cideng,Krukut,-6.173271,106.806351,2019-06-01 01:40:00,230,Status : Normal
P.A. Karet,Banjir Kanal Barat,-6.197901,106.810075,2019-06-01 01:40:00,2540,Status : Normal
P.A. Marina Ancol ,Laut,-6.125585,106.830154,2019-05-31 23:00:19,2100,Status : Siaga 2
Pompa Pasar Ikan,Laut,-6.126132,106.809783,2019-06-01 01:40:00,1940,Status : Siaga 3
P.A. Pluit,Waduk Pluit,-6.10907603055,106.796648987,2019-06-01 01:40:00,-1970,Status : Normal
PS. Pesanggrahan,Pesanggrahan,-6.400528,106.831944,2019-06-01 01:40:00,520,Status : Normal
PS. Angke Hulu,Angke,-6.220047,106.694137,2019-06-01 01:40:00,320,Status : Normal
Pompa Tanjungan,Tanjungan,-6.106601,106.725045,2019-06-01 01:40:00,290,Status : Normal
PS. Sunter Hulu,Sunter,,,2019-05-31 22:14:40,600,Status : Normal
PA. Pulo Gadung,Sunter,-6.191,106.904194,2019-06-01 01:40:00,4580,Status : Normal
Pompa Yos Sudarso 1,Sunter Timur,-6.155547,106.885975,2019-06-01 01:40:00,760,Status : Normal
PS. Cipinang Hulu,Cipinang Hulu,-6.374264,106.883862,2019-05-31 20:46:42,650,Status : Normal
Pompa Kali Duri (Kalijodo),Kali Duri,-6.14232,106.79039,2019-06-01 01:40:00,1820,Status : Normal
P.A. Istiqlal  ,Ciliwung,-6.168254,106.83135,2019-06-01 01:40:00,2470,Status : Normal
P.A. Jembatan Merah,Ciliwung,-6.149068,106.834214,2019-06-01 01:40:00,1760,Status : Siaga 2
P.A. Ancol Flusing,Ciliwung,-6.129859,106.831254,2019-06-01 01:40:00,2180,Status : Normal
P.A. Hek,Kali Baru Timur,-6.287305,106.87063,2019-05-31 20:50:00,1560,Status : Siaga 3
PS. Katulampa (Hulu),Ciliwung,-6.633167,106.836806,2019-06-01 02:10:00,10,Status : Normal
PS. Depok,Ciliwung,-6.40042,106.831524,2019-05-31 23:07:48,900,Status : Normal
PA. Manggarai,Ciliwung,-6.207825,106.848458,2019-06-01 02:10:00,5720,Status : Normal
PS. Krukut Hulu,Krukut,-6.3439,106.798874,2019-05-31 23:00:09,300,Status : Normal
Pompa Cideng,Krukut,-6.173271,106.806351,2019-06-01 02:10:00,240,Status : Normal
P.A. Karet,Banjir Kanal Barat,-6.197901,106.810075,2019-06-01 02:10:00,2530,Status : Normal
P.A. Marina Ancol ,Laut,-6.125585,106.830154,2019-05-31 23:00:19,2100,Status : Siaga 2
Pompa Pasar Ikan,Laut,-6.126132,106.809783,2019-06-01 02:10:00,1920,Status : Siaga 3
P.A. Pluit,Waduk Pluit,-6.10907603055,106.796648987,2019-06-01 02:10:00,-1950,Status : Normal
PS. Pesanggrahan,Pesanggrahan,-6.400528,106.831944,2019-06-01 02:10:00,530,Status : Normal
PS. Angke Hulu,Angke,-6.220047,106.694137,2019-06-01 02:10:00,320,Status : Normal
Pompa Tanjungan,Tanjungan,-6.106601,106.725045,2019-06-01 02:10:00,300,Status : Normal
PS. Sunter Hulu,Sunter,,,2019-05-31 22:14:40,600,Status : Normal
PA. Pulo Gadung,Sunter,-6.191,106.904194,2019-06-01 02:10:00,4580,Status : Normal
Pompa Yos Sudarso 1,Sunter Timur,-6.155547,106.885975,2019-06-01 02:10:00,670,Status : Normal
PS. Cipinang Hulu,Cipinang Hulu,-6.374264,106.883862,2019-05-31 20:46:42,650,Status : Normal
Pompa Kali Duri (Kalijodo),Kali Duri,-6.14232,106.79039,2019-06-01 02:10:00,1820,Status : Normal
P.A. Istiqlal  ,Ciliwung,-6.168254,106.83135,2019-06-01 02:10:00,2470,Status : Normal
P.A. Jembatan Merah,Ciliwung,-6.149068,106.834214,2019-06-01 02:10:00,1760,Status : Siaga 2
P.A. Ancol Flusing,Ciliwung,-6.129859,106.831254,2019-06-01 02:10:00,2060,Status : Normal
P.A. Hek,Kali Baru Timur,-6.287305,106.87063,2019-05-31 20:50:00,1560,Status : Siaga 3
PS. Katulampa (Hulu),Ciliwung,-6.633167,106.836806,2019-06-01 02:40:00,10,Status : Normal
PS. Depok,Ciliwung,-6.40042,106.831524,2019-05-31 23:07:48,900,Status : Normal
PA. Manggarai,Ciliwung,-6.207825,106.848458,2019-06-01 02:40:00,5570,Status : Normal
PS. Krukut Hulu,Krukut,-6.3439,106.798874,2019-05-31 23:00:09,300,Status : Normal
Pompa Cideng,Krukut,-6.173271,106.806351,2019-06-01 02:40:00,240,Status : Normal
P.A. Karet,Banjir Kanal Barat,-6.197901,106.810075,2019-06-01 02:40:00,2520,Status : Normal
P.A. Marina Ancol ,Laut,-6.125585,106.830154,2019-05-31 23:00:19,2100,Status : Siaga 2
Pompa Pasar Ikan,Laut,-6.126132,106.809783,2019-06-01 02:40:00,1860,Status : Siaga 3
P.A. Pluit,Waduk Pluit,-6.10907603055,106.796648987,2019-06-01 02:40:00,-1930,Status : Normal
PS. Pesanggrahan,Pesanggrahan,-6.400528,106.831944,2019-06-01 02:40:00,530,Status : Normal
PS. Angke Hulu,Angke,-6.220047,106.694137,2019-06-01 02:40:00,330,Status : Normal
Pompa Tanjungan,Tanjungan,-6.106601,106.725045,2019-06-01 02:40:00,310,Status : Normal
PS. Sunter Hulu,Sunter,,,2019-05-31 22:14:40,600,Status : Normal
PA. Pulo Gadung,Sunter,-6.191,106.904194,2019-06-01 02:40:00,4580,Status : Normal
Pompa Yos Sudarso 1,Sunter Timur,-6.155547,106.885975,2019-06-01 02:40:00,670,Status : Normal
PS. Cipinang Hulu,Cipinang Hulu,-6.374264,106.883862,2019-05-31 20:46:42,650,Status : Normal
Pompa Kali Duri (Kalijodo),Kali Duri,-6.14232,106.79039,2019-06-01 02:40:00,1820,Status : Normal
P.A. Istiqlal  ,Ciliwung,-6.168254,106.83135,2019-06-01 02:40:00,2470,Status : Normal
P.A. Jembatan Merah,Ciliwung,-6.149068,106.834214,2019-06-01 02:40:00,1780,Status : Siaga 2
P.A. Ancol Flusing,Ciliwung,-6.129859,106.831254,2019-06-01 02:40:00,2130,Status : Normal
P.A. Hek,Kali Baru Timur,-6.287305,106.87063,2019-05-31 20:50:00,1560,Status : Siaga 3
PS. Katulampa (Hulu),Ciliwung,-6.633167,106.836806,2019-06-01 03:10:00,10,Status : Normal
PS. Depok,Ciliwung,-6.40042,106.831524,2019-05-31 23:07:48,900,Status : Normal
PA. Manggarai,Ciliwung,-6.207825,106.848458,2019-06-01 03:10:00,5640,Status : Normal
PS. Krukut Hulu,Krukut,-6.3439,106.798874,2019-05-31 23:00:09,300,Status : Normal
Pompa Cideng,Krukut,-6.173271,106.806351,2019-06-01 03:10:00,240,Status : Normal
P.A. Karet,Banjir Kanal Barat,-6.197901,106.810075,2019-06-01 03:10:00,2520,Status : Normal
P.A. Marina Ancol ,Laut,-6.125585,106.830154,2019-05-31 23:00:19,2100,Status : Siaga 2
Pompa Pasar Ikan,Laut,-6.126132,106.809783,2019-06-01 03:10:00,1900,Status : Siaga 3
P.A. Pluit,Waduk Pluit,-6.10907603055,106.796648987,2019-06-01 03:10:00,-1910,Status : Normal
PS. Pesanggrahan,Pesanggrahan,-6.400528,106.831944,2019-06-01 03:10:00,530,Status : Normal
PS. Angke Hulu,Angke,-6.220047,106.694137,2019-06-01 03:10:00,330,Status : Normal
Pompa Tanjungan,Tanjungan,-6.106601,106.725045,2019-06-01 03:00:00,320,Status : Normal
PS. Sunter Hulu,Sunter,,,2019-05-31 22:14:40,600,Status : Normal
PA. Pulo Gadung,Sunter,-6.191,106.904194,2019-06-01 03:10:00,4580,Status : Normal
Pompa Yos Sudarso 1,Sunter Timur,-6.155547,106.885975,2019-06-01 03:10:00,640,Status : Normal
PS. Cipinang Hulu,Cipinang Hulu,-6.374264,106.883862,2019-05-31 20:46:42,650,Status : Normal
Pompa Kali Duri (Kalijodo),Kali Duri,-6.14232,106.79039,2019-06-01 03:10:00,1820,Status : Normal
P.A. Istiqlal  ,Ciliwung,-6.168254,106.83135,2019-06-01 03:10:00,2470,Status : Normal
P.A. Jembatan Merah,Ciliwung,-6.149068,106.834214,2019-06-01 03:10:00,1730,Status : Siaga 2
P.A. Ancol Flusing,Ciliwung,-6.129859,106.831254,2019-06-01 03:10:00,2010,Status : Normal
P.A. Hek,Kali Baru Timur,-6.287305,106.87063,2019-05-31 20:50:00,1560,Status : Siaga 3
PS. Katulampa (Hulu),Ciliwung,-6.633167,106.836806,2019-06-01 03:40:00,10,Status : Normal
PS. Depok,Ciliwung,-6.40042,106.831524,2019-06-01 03:00:08,900,Status : Normal
PA. Manggarai,Ciliwung,-6.207825,106.848458,2019-06-01 03:40:00,5710,Status : Normal
PS. Krukut Hulu,Krukut,-6.3439,106.798874,2019-06-01 03:00:08,300,Status : Normal
Pompa Cideng,Krukut,-6.173271,106.806351,2019-06-01 03:40:00,240,Status : Normal
P.A. Karet,Banjir Kanal Barat,-6.197901,106.810075,2019-06-01 03:40:00,2520,Status : Normal
P.A. Marina Ancol ,Laut,-6.125585,106.830154,2019-06-01 03:00:08,1870,Status : Siaga 3
Pompa Pasar Ikan,Laut,-6.126132,106.809783,2019-06-01 03:40:00,1840,Status : Siaga 3
P.A. Pluit,Waduk Pluit,-6.10907603055,106.796648987,2019-06-01 03:30:00,-1910,Status : Normal
PS. Pesanggrahan,Pesanggrahan,-6.400528,106.831944,2019-06-01 03:40:00,530,Status : Normal
PS. Angke Hulu,Angke,-6.220047,106.694137,2019-06-01 03:40:00,330,Status : Normal
Pompa Tanjungan,Tanjungan,-6.106601,106.725045,2019-06-01 03:40:00,330,Status : Normal
PS. Sunter Hulu,Sunter,,,2019-05-31 22:14:40,600,Status : Normal
PA. Pulo Gadung,Sunter,-6.191,106.904194,2019-06-01 03:40:00,4580,Status : Normal
Pompa Yos Sudarso 1,Sunter Timur,-6.155547,106.885975,2019-06-01 03:40:00,630,Status : Normal
PS. Cipinang Hulu,Cipinang Hulu,-6.374264,106.883862,2019-05-31 20:46:42,650,Status : Normal
Pompa Kali Duri (Kalijodo),Kali Duri,-6.14232,106.79039,2019-06-01 03:40:00,1820,Status : Normal
P.A. Istiqlal  ,Ciliwung,-6.168254,106.83135,2019-06-01 03:40:00,2040,Status : Normal
P.A. Jembatan Merah,Ciliwung,-6.149068,106.834214,2019-06-01 03:40:00,1660,Status : Siaga 2
P.A. Ancol Flusing,Ciliwung,-6.129859,106.831254,2019-06-01 03:40:00,2040,Status : Normal
P.A. Hek,Kali Baru Timur,-6.287305,106.87063,2019-05-31 20:50:00,1560,Status : Siaga 3
PS. Katulampa (Hulu),Ciliwung,-6.633167,106.836806,2019-06-01 04:10:00,10,Status : Normal
PS. Depok,Ciliwung,-6.40042,106.831524,2019-06-01 03:00:08,900,Status : Normal
PA. Manggarai,Ciliwung,-6.207825,106.848458,2019-06-01 04:00:00,5640,Status : Normal
PS. Krukut Hulu,Krukut,-6.3439,106.798874,2019-06-01 03:00:08,300,Status : Normal
Pompa Cideng,Krukut,-6.173271,106.806351,2019-06-01 04:10:00,240,Status : Normal
P.A. Karet,Banjir Kanal Barat,-6.197901,106.810075,2019-06-01 04:10:00,2510,Status : Normal
P.A. Marina Ancol ,Laut,-6.125585,106.830154,2019-06-01 03:00:08,1870,Status : Siaga 3
Pompa Pasar Ikan,Laut,-6.126132,106.809783,2019-06-01 04:10:00,1770,Status : Siaga 3
P.A. Pluit,Waduk Pluit,-6.10907603055,106.796648987,2019-06-01 04:10:00,-1880,Status : Normal
PS. Pesanggrahan,Pesanggrahan,-6.400528,106.831944,2019-06-01 04:10:00,530,Status : Normal
PS. Angke Hulu,Angke,-6.220047,106.694137,2019-06-01 04:10:00,320,Status : Normal
Pompa Tanjungan,Tanjungan,-6.106601,106.725045,2019-06-01 04:10:00,340,Status : Normal
PS. Sunter Hulu,Sunter,,,2019-05-31 22:14:40,600,Status : Normal
PA. Pulo Gadung,Sunter,-6.191,106.904194,2019-06-01 04:10:00,4580,Status : Normal
Pompa Yos Sudarso 1,Sunter Timur,-6.155547,106.885975,2019-06-01 04:10:00,590,Status : Normal
PS. Cipinang Hulu,Cipinang Hulu,-6.374264,106.883862,2019-05-31 20:46:42,650,Status : Normal
Pompa Kali Duri (Kalijodo),Kali Duri,-6.14232,106.79039,2019-06-01 04:10:00,1820,Status : Normal
P.A. Istiqlal  ,Ciliwung,-6.168254,106.83135,2019-06-01 04:10:00,1840,Status : Normal
P.A. Jembatan Merah,Ciliwung,-6.149068,106.834214,2019-06-01 04:10:00,1730,Status : Siaga 2
P.A. Ancol Flusing,Ciliwung,-6.129859,106.831254,2019-06-01 04:10:00,1970,Status : Normal
P.A. Hek,Kali Baru Timur,-6.287305,106.87063,2019-05-31 20:50:00,1560,Status : Siaga 3
PS. Katulampa (Hulu),Ciliwung,-6.633167,106.836806,2019-06-01 04:40:00,10,Status : Normal
PS. Depok,Ciliwung,-6.40042,106.831524,2019-06-01 04:00:49,900,Status : Normal
PA. Manggarai,Ciliwung,-6.207825,106.848458,2019-06-01 04:40:00,5530,Status : Normal
PS. Krukut Hulu,Krukut,-6.3439,106.798874,2019-06-01 04:00:49,300,Status : Normal
Pompa Cideng,Krukut,-6.173271,106.806351,2019-06-01 04:40:00,250,Status : Normal
P.A. Karet,Banjir Kanal Barat,-6.197901,106.810075,2019-06-01 04:40:00,2510,Status : Normal
P.A. Marina Ancol ,Laut,-6.125585,106.830154,2019-06-01 04:00:49,1790,Status : Siaga 3
Pompa Pasar Ikan,Laut,-6.126132,106.809783,2019-06-01 04:40:00,1750,Status : Siaga 3
P.A. Pluit,Waduk Pluit,-6.10907603055,106.796648987,2019-06-01 04:40:00,-1870,Status : Normal
PS. Pesanggrahan,Pesanggrahan,-6.400528,106.831944,2019-06-01 04:40:00,530,Status : Normal
PS. Angke Hulu,Angke,-6.220047,106.694137,2019-06-01 04:40:00,320,Status : Normal
Pompa Tanjungan,Tanjungan,-6.106601,106.725045,2019-06-01 04:30:00,340,Status : Normal
PS. Sunter Hulu,Sunter,,,2019-05-31 22:14:40,600,Status : Normal
PA. Pulo Gadung,Sunter,-6.191,106.904194,2019-06-01 04:40:00,4580,Status : Normal
Pompa Yos Sudarso 1,Sunter Timur,-6.155547,106.885975,2019-06-01 04:40:00,580,Status : Normal
PS. Cipinang Hulu,Cipinang Hulu,-6.374264,106.883862,2019-05-31 20:46:42,650,Status : Normal
Pompa Kali Duri (Kalijodo),Kali Duri,-6.14232,106.79039,2019-06-01 04:40:00,1820,Status : Normal
P.A. Istiqlal  ,Ciliwung,-6.168254,106.83135,2019-06-01 04:40:00,1790,Status : Normal
P.A. Jembatan Merah,Ciliwung,-6.149068,106.834214,2019-06-01 04:40:00,1660,Status : Siaga 2
P.A. Ancol Flusing,Ciliwung,-6.129859,106.831254,2019-06-01 04:40:00,1980,Status : Normal
P.A. Hek,Kali Baru Timur,-6.287305,106.87063,2019-05-31 20:50:00,1560,Status : Siaga 3
PS. Katulampa (Hulu),Ciliwung,-6.633167,106.836806,2019-06-01 05:10:00,10,Status : Normal
PS. Depok,Ciliwung,-6.40042,106.831524,2019-06-01 04:00:49,900,Status : Normal
PA. Manggarai,Ciliwung,-6.207825,106.848458,2019-06-01 05:10:00,5600,Status : Normal
PS. Krukut Hulu,Krukut,-6.3439,106.798874,2019-06-01 04:00:49,300,Status : Normal
Pompa Cideng,Krukut,-6.173271,106.806351,2019-06-01 05:10:00,250,Status : Normal
P.A. Karet,Banjir Kanal Barat,-6.197901,106.810075,2019-06-01 05:10:00,2490,Status : Normal
P.A. Marina Ancol ,Laut,-6.125585,106.830154,2019-06-01 04:00:49,1790,Status : Siaga 3
Pompa Pasar Ikan,Laut,-6.126132,106.809783,2019-06-01 05:10:00,1670,Status : Normal
P.A. Pluit,Waduk Pluit,-6.10907603055,106.796648987,2019-06-01 05:10:00,-1850,Status : Normal
PS. Pesanggrahan,Pesanggrahan,-6.400528,106.831944,2019-06-01 05:10:00,530,Status : Normal
PS. Angke Hulu,Angke,-6.220047,106.694137,2019-06-01 05:00:00,330,Status : Normal
Pompa Tanjungan,Tanjungan,-6.106601,106.725045,2019-06-01 05:10:00,-510,Status : Normal
PS. Sunter Hulu,Sunter,,,2019-06-01 04:00:49,600,Status : Normal
PA. Pulo Gadung,Sunter,-6.191,106.904194,2019-06-01 05:10:00,4580,Status : Normal
Pompa Yos Sudarso 1,Sunter Timur,-6.155547,106.885975,2019-06-01 05:10:00,510,Status : Normal
PS. Cipinang Hulu,Cipinang Hulu,-6.374264,106.883862,2019-06-01 04:00:49,650,Status : Normal
Pompa Kali Duri (Kalijodo),Kali Duri,-6.14232,106.79039,2019-06-01 05:10:00,1810,Status : Normal
P.A. Istiqlal  ,Ciliwung,-6.168254,106.83135,2019-06-01 05:10:00,1740,Status : Normal
P.A. Jembatan Merah,Ciliwung,-6.149068,106.834214,2019-06-01 05:10:00,1600,Status : Siaga 2
P.A. Ancol Flusing,Ciliwung,-6.129859,106.831254,2019-06-01 05:10:00,1930,Status : Normal
P.A. Hek,Kali Baru Timur,-6.287305,106.87063,2019-06-01 04:00:49,1500,Status : Siaga 3
PS. Katulampa (Hulu),Ciliwung,-6.633167,106.836806,2019-06-01 05:40:00,10,Status : Normal
PS. Depok,Ciliwung,-6.40042,106.831524,2019-06-01 04:00:49,900,Status : Normal
PA. Manggarai,Ciliwung,-6.207825,106.848458,2019-06-01 05:40:00,5610,Status : Normal
PS. Krukut Hulu,Krukut,-6.3439,106.798874,2019-06-01 05:00:49,300,Status : Normal
Pompa Cideng,Krukut,-6.173271,106.806351,2019-06-01 05:40:00,250,Status : Normal
P.A. Karet,Banjir Kanal Barat,-6.197901,106.810075,2019-06-01 05:40:00,2490,Status : Normal
P.A. Marina Ancol ,Laut,-6.125585,106.830154,2019-06-01 05:00:49,1700,Status : Siaga 3
Pompa Pasar Ikan,Laut,-6.126132,106.809783,2019-06-01 05:40:00,1700,Status : Siaga 3
P.A. Pluit,Waduk Pluit,-6.10907603055,106.796648987,2019-06-01 05:40:00,-1840,Status : Normal
PS. Pesanggrahan,Pesanggrahan,-6.400528,106.831944,2019-06-01 05:40:00,530,Status : Normal
PS. Angke Hulu,Angke,-6.220047,106.694137,2019-06-01 05:40:00,330,Status : Normal
Pompa Tanjungan,Tanjungan,-6.106601,106.725045,2019-06-01 05:40:00,-440,Status : Normal
PS. Sunter Hulu,Sunter,,,2019-06-01 04:00:49,600,Status : Normal
PA. Pulo Gadung,Sunter,-6.191,106.904194,2019-06-01 05:40:00,4580,Status : Normal
