nama_pintu_air,lokasi,latitude,longitude,tanggal,tinggi_air,status_siaga
PS. Depok,Ciliwung,-6.400514,106.832143,2020-09-01 00:20:00,700,Status : Normal
PA. Manggarai,Ciliwung,-6.207825,106.848458,2020-09-01 00:20:00,5480,Status : Normal
PS. Krukut Hulu,Krukut,-6.3439,106.798874,2020-09-01 00:20:00,180,Status : Normal
Pompa Cideng,Cideng Siantar,-6.173271,106.806351,2020-09-01 00:10:00,90,Status : Normal
P.A. Karet,Banjir Kanal Barat,-6.197901,106.810075,2020-09-01 00:20:00,2650,Status : Normal
P.A. Marina Ancol ,Laut,-6.125585,106.830154,2020-09-01 00:20:00,2060,Status : Siaga 2
Pompa Pasar Ikan,Laut,-6.126132,106.809783,2020-09-01 00:20:00,2110,Status : Siaga 2
Pompa. Pluit,Waduk Pluit,-6.109642,106.796954,2020-09-01 00:10:00,-1780,Status : Normal
PS. Pesanggrahan,Pesanggrahan,-6.397111,106.771825,2020-09-01 00:20:00,440,Status : Normal
PS. Angke Hulu,Angke,-6.220047,106.694137,2020-09-01 00:20:00,420,Status : Normal
PS. Sunter Hulu,Sunter,-6.31792,106.920901,2020-09-01 00:20:00,600,Status : Normal
PA. Pulo Gadung,Sunter,-6.191,106.904194,2020-09-01 00:20:00,3360,Status : Normal
Pompa Yos Sudarso 1,Sunter Timur,-6.155547,106.885975,2020-08-30 16:00:00,0,Status : Normal
PS. Cipinang Hulu,Cipinang Hulu,-6.374264,106.883862,2020-09-01 00:00:00,700,Status : Normal
Pompa Kali Duri (Kalijodo),Kali Duri,-6.14232,106.79039,2020-09-01 00:20:00,1880,Status : Normal
P.A. Istiqlal  ,Ciliwung,-6.168254,106.83135,2020-09-01 00:20:00,2680,Status : Siaga 3
P.A. Jembatan Merah,Ciliwung,-6.149068,106.834214,2020-09-01 00:20:00,1390,Status : Siaga 3
P.A. Flusing Ancol,Ciliwung,-6.129859,106.831254,2020-09-01 00:20:00,1830,Status : Siaga 3
P.A. Hek,Kali Baru Timur,-6.287305,106.87063,2020-09-01 00:20:00,1240,Status : Normal
Bendung. Cibalok - Gadog,Ciliwung,-6.653417,106.869551,2020-09-01 00:50:00,50,Status : Normal
Bendung. Katulampa (Hulu),Ciliwung,-6.633167,106.836806,2020-09-01 00:00:00,100,Status : Normal
PS. Depok,Ciliwung,-6.400514,106.832143,2020-09-01 00:50:00,710,Status : Normal
PA. Manggarai,Ciliwung,-6.207825,106.848458,2020-09-01 00:50:00,5480,Status : Normal
PS. Krukut Hulu,Krukut,-6.3439,106.798874,2020-09-01 00:50:00,190,Status : Normal
Pompa Cideng,Cideng Siantar,-6.173271,106.806351,2020-09-01 00:40:00,60,Status : Normal
P.A. Karet,Banjir Kanal Barat,-6.197901,106.810075,2020-09-01 00:50:00,2650,Status : Normal
P.A. Marina Ancol ,Laut,-6.125585,106.830154,2020-09-01 00:50:00,2010,Status : Siaga 2
Pompa Pasar Ikan,Laut,-6.126132,106.809783,2020-09-01 00:50:00,2050,Status : Siaga 2
Pompa. Pluit,Waduk Pluit,-6.109642,106.796954,2020-09-01 00:50:00,-1790,Status : Normal
PS. Pesanggrahan,Pesanggrahan,-6.397111,106.771825,2020-09-01 00:50:00,440,Status : Normal
PS. Angke Hulu,Angke,-6.220047,106.694137,2020-09-01 00:50:00,420,Status : Normal
PS. Sunter Hulu,Sunter,-6.31792,106.920901,2020-09-01 00:50:00,600,Status : Normal
PA. Pulo Gadung,Sunter,-6.191,106.904194,2020-09-01 00:50:00,3370,Status : Normal
Pompa Yos Sudarso 1,Sunter Timur,-6.155547,106.885975,2020-08-30 16:00:00,0,Status : Normal
PS. Cipinang Hulu,Cipinang Hulu,-6.374264,106.883862,2020-09-01 00:00:00,700,Status : Normal
Pompa Kali Duri (Kalijodo),Kali Duri,-6.14232,106.79039,2020-09-01 00:50:00,1840,Status : Normal
P.A. Istiqlal  ,Ciliwung,-6.168254,106.83135,2020-09-01 00:50:00,2690,Status : Siaga 3
P.A. Jembatan Merah,Ciliwung,-6.149068,106.834214,2020-09-01 00:50:00,1390,Status : Siaga 3
P.A. Flusing Ancol,Ciliwung,-6.129859,106.831254,2020-09-01 00:50:00,1830,Status : Siaga 3
P.A. Hek,Kali Baru Timur,-6.287305,106.87063,2020-09-01 00:50:00,1230,Status : Normal
Bendung. Cibalok - Gadog,Ciliwung,-6.653417,106.869551,2020-09-01 01:20:00,50,Status : Normal
Bendung. Katulampa (Hulu),Ciliwung,-6.633167,106.836806,2020-09-01 01:00:00,100,Status : Normal
PS. Depok,Ciliwung,-6.400514,106.832143,2020-09-01 01:20:00,710,Status : Normal
PA. Manggarai,Ciliwung,-6.207825,106.848458,2020-09-01 01:20:00,5480,Status : Normal
PS. Krukut Hulu,Krukut,-6.3439,106.798874,2020-09-01 01:20:00,190,Status : Normal
Pompa Cideng,Cideng Siantar,-6.173271,106.806351,2020-09-01 01:10:00,70,Status : Normal
P.A. Karet,Banjir Kanal Barat,-6.197901,106.810075,2020-09-01 01:20:00,2650,Status : Normal
P.A. Marina Ancol ,Laut,-6.125585,106.830154,2020-09-01 01:20:00,1970,Status : Siaga 3
Pompa Pasar Ikan,Laut,-6.126132,106.809783,2020-09-01 01:20:00,2000,Status : Siaga 2
Pompa. Pluit,Waduk Pluit,-6.109642,106.796954,2020-09-01 01:20:00,-1790,Status : Normal
PS. Pesanggrahan,Pesanggrahan,-6.397111,106.771825,2020-09-01 01:20:00,440,Status : Normal
PS. Angke Hulu,Angke,-6.220047,106.694137,2020-09-01 01:20:00,410,Status : Normal
PS. Sunter Hulu,Sunter,-6.31792,106.920901,2020-09-01 01:20:00,600,Status : Normal
PA. Pulo Gadung,Sunter,-6.191,106.904194,2020-09-01 01:20:00,3390,Status : Normal
Pompa Yos Sudarso 1,Sunter Timur,-6.155547,106.885975,2020-08-30 16:00:00,0,Status : Normal
PS. Cipinang Hulu,Cipinang Hulu,-6.374264,106.883862,2020-09-01 00:00:00,700,Status : Normal
Pompa Kali Duri (Kalijodo),Kali Duri,-6.14232,106.79039,2020-09-01 01:20:00,1820,Status : Normal
P.A. Istiqlal  ,Ciliwung,-6.168254,106.83135,2020-09-01 01:20:00,2660,Status : Siaga 3
P.A. Jembatan Merah,Ciliwung,-6.149068,106.834214,2020-09-01 01:20:00,1380,Status : Siaga 3
P.A. Flusing Ancol,Ciliwung,-6.129859,106.831254,2020-09-01 01:20:00,1830,Status : Siaga 3
P.A. Hek,Kali Baru Timur,-6.287305,106.87063,2020-09-01 01:20:00,1230,Status : Normal
Bendung. Cibalok - Gadog,Ciliwung,-6.653417,106.869551,2020-09-01 01:50:00,50,Status : Normal
Bendung. Katulampa (Hulu),Ciliwung,-6.633167,106.836806,2020-09-01 01:00:00,100,Status : Normal
PS. Depok,Ciliwung,-6.400514,106.832143,2020-09-01 01:50:00,700,Status : Normal
PA. Manggarai,Ciliwung,-6.207825,106.848458,2020-09-01 01:50:00,5470,Status : Normal
PS. Krukut Hulu,Krukut,-6.3439,106.798874,2020-09-01 01:50:00,170,Status : Normal
Pompa Cideng,Cideng Siantar,-6.173271,106.806351,2020-09-01 01:40:00,80,Status : Normal
P.A. Karet,Banjir Kanal Barat,-6.197901,106.810075,2020-09-01 01:50:00,2650,Status : Normal
P.A. Marina Ancol ,Laut,-6.125585,106.830154,2020-09-01 01:50:00,1950,Status : Siaga 3
Pompa Pasar Ikan,Laut,-6.126132,106.809783,2020-09-01 01:50:00,1960,Status : Siaga 3
Pompa. Pluit,Waduk Pluit,-6.109642,106.796954,2020-09-01 01:50:00,-1800,Status : Normal
PS. Pesanggrahan,Pesanggrahan,-6.397111,106.771825,2020-09-01 01:50:00,440,Status : Normal
PS. Angke Hulu,Angke,-6.220047,106.694137,2020-09-01 01:50:00,410,Status : Normal
PS. Sunter Hulu,Sunter,-6.31792,106.920901,2020-09-01 01:50:00,600,Status : Normal
PA. Pulo Gadung,Sunter,-6.191,106.904194,2020-09-01 01:50:00,3400,Status : Normal
Pompa Yos Sudarso 1,Sunter Timur,-6.155547,106.885975,2020-08-30 16:00:00,0,Status : Normal
PS. Cipinang Hulu,Cipinang Hulu,-6.374264,106.883862,2020-09-01 00:00:00,700,Status : Normal
Pompa Kali Duri (Kalijodo),Kali Duri,-6.14232,106.79039,2020-09-01 01:50:00,1810,Status : Normal
P.A. Istiqlal  ,Ciliwung,-6.168254,106.83135,2020-09-01 01:50:00,2650,Status : Siaga 3
P.A. Jembatan Merah,Ciliwung,-6.149068,106.834214,2020-09-01 01:50:00,1380,Status : Siaga 3
P.A. Flusing Ancol,Ciliwung,-6.129859,106.831254,2020-09-01 01:50:00,1830,Status : Siaga 3
P.A. Hek,Kali Baru Timur,-6.287305,106.87063,2020-09-01 01:50:00,1230,Status : Normal
Bendung. Cibalok - Gadog,Ciliwung,-6.653417,106.869551,2020-09-01 02:20:00,50,Status : Normal
Bendung. Katulampa (Hulu),Ciliwung,-6.633167,106.836806,2020-09-01 02:00:00,100,Status : Normal
PS. Depok,Ciliwung,-6.400514,106.832143,2020-09-01 02:20:00,700,Status : Normal
PA. Manggarai,Ciliwung,-6.207825,106.848458,2020-09-01 02:20:00,5470,Status : Normal
PS. Krukut Hulu,Krukut,-6.3439,106.798874,2020-09-01 02:20:00,180,Status : Normal
Pompa Cideng,Cideng Siantar,-6.173271,106.806351,2020-09-01 02:10:00,60,Status : Normal
P.A. Karet,Banjir Kanal Barat,-6.197901,106.810075,2020-09-01 02:20:00,2650,Status : Normal
P.A. Marina Ancol ,Laut,-6.125585,106.830154,2020-09-01 02:20:00,1870,Status : Siaga 3
Pompa Pasar Ikan,Laut,-6.126132,106.809783,2020-09-01 02:20:00,1890,Status : Siaga 3
Pompa. Pluit,Waduk Pluit,-6.109642,106.796954,2020-09-01 02:20:00,-1810,Status : Normal
PS. Pesanggrahan,Pesanggrahan,-6.397111,106.771825,2020-09-01 02:20:00,440,Status : Normal
PS. Angke Hulu,Angke,-6.220047,106.694137,2020-09-01 02:20:00,410,Status : Normal
PS. Sunter Hulu,Sunter,-6.31792,106.920901,2020-09-01 02:20:00,600,Status : Normal
PA. Pulo Gadung,Sunter,-6.191,106.904194,2020-09-01 02:20:00,3420,Status : Normal
Pompa Yos Sudarso 1,Sunter Timur,-6.155547,106.885975,2020-08-30 16:00:00,0,Status : Normal
PS. Cipinang Hulu,Cipinang Hulu,-6.374264,106.883862,2020-09-01 00:00:00,700,Status : Normal
Pompa Kali Duri (Kalijodo),Kali Duri,-6.14232,106.79039,2020-09-01 02:20:00,1800,Status : Normal
P.A. Istiqlal  ,Ciliwung,-6.168254,106.83135,2020-09-01 02:20:00,2640,Status : Siaga 3
P.A. Jembatan Merah,Ciliwung,-6.149068,106.834214,2020-09-01 02:20:00,1380,Status : Siaga 3
P.A. Flusing Ancol,Ciliwung,-6.129859,106.831254,2020-09-01 02:20:00,1840,Status : Siaga 3
P.A. Hek,Kali Baru Timur,-6.287305,106.87063,2020-09-01 02:20:00,1230,Status : Normal
Bendung. Cibalok - Gadog,Ciliwung,-6.653417,106.869551,2020-09-01 02:50:00,50,Status : Normal
Bendung. Katulampa (Hulu),Ciliwung,-6.633167,106.836806,2020-09-01 02:00:00,100,Status : Normal
PS. Depok,Ciliwung,-6.400514,106.832143,2020-09-01 02:50:00,700,Status : Normal
PA. Manggarai,Ciliwung,-6.207825,106.848458,2020-09-01 02:50:00,5460,Status : Normal
PS. Krukut Hulu,Krukut,-6.3439,106.798874,2020-09-01 02:50:00,180,Status : Normal
Pompa Cideng,Cideng Siantar,-6.173271,106.806351,2020-09-01 02:40:00,70,Status : Normal
P.A. Karet,Banjir Kanal Barat,-6.197901,106.810075,2020-09-01 02:50:00,2650,Status : Normal
P.A. Marina Ancol ,Laut,-6.125585,106.830154,2020-09-01 02:50:00,1800,Status : Siaga 3
Pompa Pasar Ikan,Laut,-6.126132,106.809783,2020-09-01 02:50:00,1830,Status : Siaga 3
Pompa. Pluit,Waduk Pluit,-6.109642,106.796954,2020-09-01 02:50:00,-1820,Status : Normal
PS. Pesanggrahan,Pesanggrahan,-6.397111,106.771825,2020-09-01 02:50:00,440,Status : Normal
PS. Angke Hulu,Angke,-6.220047,106.694137,2020-09-01 02:50:00,410,Status : Normal
PS. Sunter Hulu,Sunter,-6.31792,106.920901,2020-09-01 02:50:00,600,Status : Normal
PA. Pulo Gadung,Sunter,-6.191,106.904194,2020-09-01 02:50:00,3440,Status : Normal
Pompa Yos Sudarso 1,Sunter Timur,-6.155547,106.885975,2020-08-30 16:00:00,0,Status : Normal
PS. Cipinang Hulu,Cipinang Hulu,-6.374264,106.883862,2020-09-01 00:00:00,700,Status : Normal
Pompa Kali Duri (Kalijodo),Kali Duri,-6.14232,106.79039,2020-09-01 02:50:00,1790,Status : Normal
P.A. Istiqlal  ,Ciliwung,-6.168254,106.83135,2020-09-01 02:50:00,2570,Status : Siaga 3
P.A. Jembatan Merah,Ciliwung,-6.149068,106.834214,2020-09-01 02:50:00,1400,Status : Siaga 3
P.A. Flusing Ancol,Ciliwung,-6.129859,106.831254,2020-09-01 02:50:00,1870,Status : Siaga 3
P.A. Hek,Kali Baru Timur,-6.287305,106.87063,2020-09-01 02:50:00,1230,Status : Normal
Bendung. Cibalok - Gadog,Ciliwung,-6.653417,106.869551,2020-09-01 03:20:00,50,Status : Normal
Bendung. Katulampa (Hulu),Ciliwung,-6.633167,106.836806,2020-09-01 03:00:00,100,Status : Normal
PS. Depok,Ciliwung,-6.400514,106.832143,2020-09-01 03:20:00,700,Status : Normal
PA. Manggarai,Ciliwung,-6.207825,106.848458,2020-09-01 03:20:00,5460,Status : Normal
PS. Krukut Hulu,Krukut,-6.3439,106.798874,2020-09-01 03:20:00,180,Status : Normal
Pompa Cideng,Cideng Siantar,-6.173271,106.806351,2020-09-01 03:10:00,60,Status : Normal
P.A. Karet,Banjir Kanal Barat,-6.197901,106.810075,2020-09-01 03:20:00,2650,Status : Normal
P.A. Marina Ancol ,Laut,-6.125585,106.830154,2020-09-01 03:20:00,1760,Status : Siaga 3
Pompa Pasar Ikan,Laut,-6.126132,106.809783,2020-09-01 03:20:00,1790,Status : Siaga 3
Pompa. Pluit,Waduk Pluit,-6.109642,106.796954,2020-09-01 03:20:00,-1830,Status : Normal
PS. Pesanggrahan,Pesanggrahan,-6.397111,106.771825,2020-09-01 03:20:00,440,Status : Normal
PS. Angke Hulu,Angke,-6.220047,106.694137,2020-09-01 03:20:00,410,Status : Normal
PS. Sunter Hulu,Sunter,-6.31792,106.920901,2020-09-01 03:20:00,600,Status : Normal
PA. Pulo Gadung,Sunter,-6.191,106.904194,2020-09-01 03:20:00,3450,Status : Normal
Pompa Yos Sudarso 1,Sunter Timur,-6.155547,106.885975,2020-08-30 16:00:00,0,Status : Normal
PS. Cipinang Hulu,Cipinang Hulu,-6.374264,106.883862,2020-09-01 00:00:00,700,Status : Normal
Pompa Kali Duri (Kalijodo),Kali Duri,-6.14232,106.79039,2020-09-01 03:20:00,1790,Status : Normal
P.A. Istiqlal  ,Ciliwung,-6.168254,106.83135,2020-09-01 03:20:00,2530,Status : Siaga 3
P.A. Jembatan Merah,Ciliwung,-6.149068,106.834214,2020-09-01 03:20:00,1420,Status : Siaga 3
P.A. Flusing Ancol,Ciliwung,-6.129859,106.831254,2020-09-01 03:20:00,1870,Status : Siaga 3
P.A. Hek,Kali Baru Timur,-6.287305,106.87063,2020-09-01 03:20:00,1240,Status : Normal
Bendung. Cibalok - Gadog,Ciliwung,-6.653417,106.869551,2020-09-01 03:50:00,50,Status : Normal
Bendung. Katulampa (Hulu),Ciliwung,-6.633167,106.836806,2020-09-01 03:00:00,100,Status : Normal
PS. Depok,Ciliwung,-6.400514,106.832143,2020-09-01 03:50:00,700,Status : Normal
PA. Manggarai,Ciliwung,-6.207825,106.848458,2020-09-01 03:50:00,5460,Status : Normal
PS. Krukut Hulu,Krukut,-6.3439,106.798874,2020-09-01 03:50:00,180,Status : Normal
Pompa Cideng,Cideng Siantar,-6.173271,106.806351,2020-09-01 03:40:00,60,Status : Normal
P.A. Karet,Banjir Kanal Barat,-6.197901,106.810075,2020-09-01 03:50:00,2650,Status : Normal
P.A. Marina Ancol ,Laut,-6.125585,106.830154,2020-09-01 03:50:00,1700,Status : Siaga 3
Pompa Pasar Ikan,Laut,-6.126132,106.809783,2020-09-01 03:50:00,1720,Status : Siaga 3
Pompa. Pluit,Waduk Pluit,-6.109642,106.796954,2020-09-01 03:50:00,-1840,Status : Normal
PS. Pesanggrahan,Pesanggrahan,-6.397111,106.771825,2020-09-01 03:50:00,440,Status : Normal
PS. Angke Hulu,Angke,-6.220047,106.694137,2020-09-01 03:50:00,410,Status : Normal
PS. Sunter Hulu,Sunter,-6.31792,106.920901,2020-09-01 03:40:00,600,Status : Normal
PA. Pulo Gadung,Sunter,-6.191,106.904194,2020-09-01 03:50:00,3460,Status : Normal
Pompa Yos Sudarso 1,Sunter Timur,-6.155547,106.885975,2020-08-30 16:00:00,0,Status : Normal
PS. Cipinang Hulu,Cipinang Hulu,-6.374264,106.883862,2020-09-01 00:00:00,700,Status : Normal
Pompa Kali Duri (Kalijodo),Kali Duri,-6.14232,106.79039,2020-09-01 03:30:00,1790,Status : Normal
P.A. Istiqlal  ,Ciliwung,-6.168254,106.83135,2020-09-01 03:50:00,2530,Status : Siaga 3
P.A. Jembatan Merah,Ciliwung,-6.149068,106.834214,2020-09-01 03:50:00,1440,Status : Siaga 3
P.A. Flusing Ancol,Ciliwung,-6.129859,106.831254,2020-09-01 03:50:00,1870,Status : Siaga 3
P.A. Hek,Kali Baru Timur,-6.287305,106.87063,2020-09-01 03:50:00,1230,Status : Normal
Bendung. Cibalok - Gadog,Ciliwung,-6.653417,106.869551,2020-09-01 04:20:00,50,Status : Normal
Bendung. Katulampa (Hulu),Ciliwung,-6.633167,106.836806,2020-09-01 03:00:00,100,Status : Normal
PS. Depok,Ciliwung,-6.400514,106.832143,2020-09-01 04:20:00,700,Status : Normal
PA. Manggarai,Ciliwung,-6.207825,106.848458,2020-09-01 04:20:00,5450,Status : Normal
PS. Krukut Hulu,Krukut,-6.3439,106.798874,2020-09-01 04:20:00,180,Status : Normal
Pompa Cideng,Cideng Siantar,-6.173271,106.806351,2020-09-01 04:10:00,60,Status : Normal
P.A. Karet,Banjir Kanal Barat,-6.197901,106.810075,2020-09-01 04:20:00,2650,Status : Normal
P.A. Marina Ancol ,Laut,-6.125585,106.830154,2020-09-01 04:20:00,1730,Status : Siaga 3
Pompa Pasar Ikan,Laut,-6.126132,106.809783,2020-09-01 04:20:00,1690,Status : Normal
Pompa. Pluit,Waduk Pluit,-6.109642,106.796954,2020-09-01 04:20:00,-1860,Status : Normal
PS. Pesanggrahan,Pesanggrahan,-6.397111,106.771825,2020-09-01 04:10:00,440,Status : Normal
PS. Angke Hulu,Angke,-6.220047,106.694137,2020-09-01 04:20:00,410,Status : Normal
PS. Sunter Hulu,Sunter,-6.31792,106.920901,2020-09-01 04:20:00,600,Status : Normal
PA. Pulo Gadung,Sunter,-6.191,106.904194,2020-09-01 04:20:00,3470,Status : Normal
Pompa Yos Sudarso 1,Sunter Timur,-6.155547,106.885975,2020-08-30 16:00:00,0,Status : Normal
PS. Cipinang Hulu,Cipinang Hulu,-6.374264,106.883862,2020-09-01 00:00:00,700,Status : Normal
Pompa Kali Duri (Kalijodo),Kali Duri,-6.14232,106.79039,2020-09-01 04:00:00,400,Status : Normal
P.A. Istiqlal  ,Ciliwung,-6.168254,106.83135,2020-09-01 04:20:00,2500,Status : Siaga 3
P.A. Jembatan Merah,Ciliwung,-6.149068,106.834214,2020-09-01 04:10:00,1440,Status : Siaga 3
P.A. Flusing Ancol,Ciliwung,-6.129859,106.831254,2020-09-01 04:20:00,1840,Status : Siaga 3
P.A. Hek,Kali Baru Timur,-6.287305,106.87063,2020-09-01 04:20:00,1230,Status : Normal
Bendung. Cibalok - Gadog,Ciliwung,-6.653417,106.869551,2020-09-01 04:50:00,50,Status : Normal
Bendung. Katulampa (Hulu),Ciliwung,-6.633167,106.836806,2020-09-01 03:00:00,100,Status : Normal
PS. Depok,Ciliwung,-6.400514,106.832143,2020-09-01 04:50:00,700,Status : Normal
PA. Manggarai,Ciliwung,-6.207825,106.848458,2020-09-01 04:50:00,5450,Status : Normal
PS. Krukut Hulu,Krukut,-6.3439,106.798874,2020-09-01 04:50:00,170,Status : Normal
Pompa Cideng,Cideng Siantar,-6.173271,106.806351,2020-09-01 04:40:00,30,Status : Normal
P.A. Karet,Banjir Kanal Barat,-6.197901,106.810075,2020-09-01 04:50:00,2650,Status : Normal
P.A. Marina Ancol ,Laut,-6.125585,106.830154,2020-09-01 04:50:00,1630,Status : Normal
Pompa Pasar Ikan,Laut,-6.126132,106.809783,2020-09-01 04:50:00,1640,Status : Normal
Pompa. Pluit,Waduk Pluit,-6.109642,106.796954,2020-09-01 04:50:00,-1880,Status : Normal
PS. Pesanggrahan,Pesanggrahan,-6.397111,106.771825,2020-09-01 04:50:00,440,Status : Normal
PS. Angke Hulu,Angke,-6.220047,106.694137,2020-09-01 04:50:00,410,Status : Normal
PS. Sunter Hulu,Sunter,-6.31792,106.920901,2020-09-01 04:50:00,600,Status : Normal
PA. Pulo Gadung,Sunter,-6.191,106.904194,2020-09-01 04:50:00,3480,Status : Normal
Pompa Yos Sudarso 1,Sunter Timur,-6.155547,106.885975,2020-08-30 16:00:00,0,Status : Normal
PS. Cipinang Hulu,Cipinang Hulu,-6.374264,106.883862,2020-09-01 00:00:00,700,Status : Normal
Pompa Kali Duri (Kalijodo),Kali Duri,-6.14232,106.79039,2020-09-01 04:00:00,400,Status : Normal
P.A. Istiqlal  ,Ciliwung,-6.168254,106.83135,2020-09-01 04:50:00,2490,Status : Normal
P.A. Jembatan Merah,Ciliwung,-6.149068,106.834214,2020-09-01 04:50:00,1320,Status : Siaga 3
P.A. Flusing Ancol,Ciliwung,-6.129859,106.831254,2020-09-01 04:50:00,1660,Status : Normal
P.A. Hek,Kali Baru Timur,-6.287305,106.87063,2020-09-01 04:50:00,1230,Status : Normal
Bendung. Cibalok - Gadog,Ciliwung,-6.653417,106.869551,2020-09-01 05:20:00,50,Status : Normal
Bendung. Katulampa (Hulu),Ciliwung,-6.633167,106.836806,2020-09-01 05:00:00,100,Status : Normal
PS. Depok,Ciliwung,-6.400514,106.832143,2020-09-01 05:20:00,700,Status : Normal
PA. Manggarai,Ciliwung,-6.207825,106.848458,2020-09-01 05:20:00,5450,Status : Normal
PS. Krukut Hulu,Krukut,-6.3439,106.798874,2020-09-01 05:20:00,180,Status : Normal
Pompa Cideng,Cideng Siantar,-6.173271,106.806351,2020-09-01 05:10:00,40,Status : Normal
P.A. Karet,Banjir Kanal Barat,-6.197901,106.810075,2020-09-01 05:20:00,2650,Status : Normal
P.A. Marina Ancol ,Laut,-6.125585,106.830154,2020-09-01 05:20:00,1610,Status : Normal
Pompa Pasar Ikan,Laut,-6.126132,106.809783,2020-09-01 05:20:00,1620,Status : Normal
Pompa. Pluit,Waduk Pluit,-6.109642,106.796954,2020-09-01 05:20:00,-1870,Status : Normal
PS. Pesanggrahan,Pesanggrahan,-6.397111,106.771825,2020-09-01 05:20:00,430,Status : Normal
PS. Angke Hulu,Angke,-6.220047,106.694137,2020-09-01 05:20:00,410,Status : Normal
PS. Sunter Hulu,Sunter,-6.31792,106.920901,2020-09-01 05:10:00,600,Status : Normal
PA. Pulo Gadung,Sunter,-6.191,106.904194,2020-09-01 05:20:00,3480,Status : Normal
Pompa Yos Sudarso 1,Sunter Timur,-6.155547,106.885975,2020-08-30 16:00:00,0,Status : Normal
PS. Cipinang Hulu,Cipinang Hulu,-6.374264,106.883862,2020-09-01 00:00:00,700,Status : Normal
Pompa Kali Duri (Kalijodo),Kali Duri,-6.14232,106.79039,2020-09-01 05:00:00,400,Status : Normal
P.A. Istiqlal  ,Ciliwung,-6.168254,106.83135,2020-09-01 05:20:00,2480,Status : Normal
P.A. Jembatan Merah,Ciliwung,-6.149068,106.834214,2020-09-01 05:20:00,1240,Status : Siaga 3
P.A. Flusing Ancol,Ciliwung,-6.129859,106.831254,2020-09-01 05:20:00,1620,Status : Normal
P.A. Hek,Kali Baru Timur,-6.287305,106.87063,2020-09-01 05:20:00,1230,Status : Normal
Bendung. Cibalok - Gadog,Ciliwung,-6.653417,106.869551,2020-09-01 05:50:00,50,Status : Normal
Bendung. Katulampa (Hulu),Ciliwung,-6.633167,106.836806,2020-09-01 05:00:00,100,Status : Normal
PS. Depok,Ciliwung,-6.400514,106.832143,2020-09-01 05:50:00,710,Status : Normal
PA. Manggarai,Ciliwung,-6.207825,106.848458,2020-09-01 05:50:00,5450,Status : Normal
PS. Krukut Hulu,Krukut,-6.3439,106.798874,2020-09-01 05:50:00,170,Status : Normal
Pompa Cideng,Cideng Siantar,-6.173271,106.806351,2020-09-01 05:40:00,50,Status : Normal
P.A. Karet,Banjir Kanal Barat,-6.197901,106.810075,2020-09-01 05:50:00,2650,Status : Normal
P.A. Marina Ancol ,Laut,-6.125585,106.830154,2020-09-01 05:50:00,1560,Status : Normal
Pompa Pasar Ikan,Laut,-6.126132,106.809783,2020-09-01 05:50:00,1550,Status : Normal
