nama_pintu_air,lokasi,latitude,longitude,tanggal,tinggi_air,status_siaga
Pompa Cideng,Cideng Siantar,-6.173271,106.806351,2020-11-01 00:50:00,120,Status : Normal
P.A. Karet,Banjir Kanal Barat,-6.197901,106.810075,2020-10-31 23:40:00,2720,Status : Normal
P.A. Marina Ancol ,Laut,-6.125585,106.830154,2020-11-01 00:50:00,1600,Status : Normal
Pompa Pasar Ikan,Laut,-6.126132,106.809783,2020-10-31 23:00:00,1700,Status : Siaga 3
Pompa. Pluit,Waduk Pluit,-6.109642,106.796954,2020-11-01 00:40:00,-2060,Status : Normal
PS. Pesanggrahan,Pesanggrahan,-6.397111,106.771825,2020-11-01 00:50:00,840,Status : Normal
PS. Angke Hulu,Angke,-6.220047,106.694137,2020-11-01 00:00:00,600,Status : Normal
PS. Sunter Hulu,Sunter,-6.31792,106.920901,2020-11-01 00:50:00,650,Status : Normal
PA. Pulo Gadung,Sunter,-6.191,106.904194,2020-11-01 00:50:00,3440,Status : Normal
Pompa Yos Sudarso 1,Sunter Timur,-6.155547,106.885975,2020-11-01 00:50:00,240,Status : Normal
PS. Cipinang Hulu,Cipinang Hulu,-6.374264,106.883862,2020-11-01 00:50:00,390,Status : Normal
Pompa Kali Duri (Kalijodo),Kali Duri,-6.14232,106.79039,2020-11-01 00:00:00,600,Status : Normal
P.A. Istiqlal  ,Ciliwung,-6.168254,106.83135,2020-11-01 00:50:00,2250,Status : Normal
P.A. Jembatan Merah,Ciliwung,-6.149068,106.834214,2020-11-01 00:50:00,1360,Status : Normal
P.A. Flusing Ancol,Ciliwung,-6.129859,106.831254,2020-11-01 00:50:00,1830,Status : Siaga 3
P.A. Hek,Kali Baru Timur,-6.287305,106.87063,2020-10-31 19:00:34,1300,Status : Normal
Bendung. Katulampa (Hulu),Ciliwung,-6.633167,106.836806,2020-11-01 01:00:16,300,Status : Normal
PS. Depok,Ciliwung,-6.400514,106.832143,2020-11-01 01:20:00,1420,Status : Normal
PA. Manggarai,Ciliwung,-6.207825,106.848458,2020-11-01 01:20:00,6730,Status : Normal
PS. Krukut Hulu,Krukut,-6.3439,106.798874,2020-11-01 01:20:00,320,Status : Normal
Pompa Cideng,Cideng Siantar,-6.173271,106.806351,2020-11-01 01:20:00,110,Status : Normal
P.A. Karet,Banjir Kanal Barat,-6.197901,106.810075,2020-11-01 01:00:14,2700,Status : Normal
P.A. Marina Ancol ,Laut,-6.125585,106.830154,2020-11-01 01:20:00,1630,Status : Normal
Pompa Pasar Ikan,Laut,-6.126132,106.809783,2020-11-01 01:00:40,1640,Status : Normal
Pompa. Pluit,Waduk Pluit,-6.109642,106.796954,2020-11-01 01:20:00,-2070,Status : Normal
PS. Pesanggrahan,Pesanggrahan,-6.397111,106.771825,2020-11-01 01:20:00,840,Status : Normal
PS. Angke Hulu,Angke,-6.220047,106.694137,2020-11-01 00:00:00,600,Status : Normal
PS. Sunter Hulu,Sunter,-6.31792,106.920901,2020-11-01 01:20:00,650,Status : Normal
PA. Pulo Gadung,Sunter,-6.191,106.904194,2020-11-01 01:20:00,3440,Status : Normal
Pompa Yos Sudarso 1,Sunter Timur,-6.155547,106.885975,2020-11-01 01:20:00,250,Status : Normal
PS. Cipinang Hulu,Cipinang Hulu,-6.374264,106.883862,2020-11-01 01:20:00,390,Status : Normal
Pompa Kali Duri (Kalijodo),Kali Duri,-6.14232,106.79039,2020-11-01 00:00:00,600,Status : Normal
P.A. Istiqlal  ,Ciliwung,-6.168254,106.83135,2020-11-01 01:20:00,2260,Status : Normal
P.A. Jembatan Merah,Ciliwung,-6.149068,106.834214,2020-11-01 01:20:00,1370,Status : Normal
P.A. Flusing Ancol,Ciliwung,-6.129859,106.831254,2020-11-01 01:20:00,1810,Status : Siaga 3
P.A. Hek,Kali Baru Timur,-6.287305,106.87063,2020-10-31 19:00:34,1300,Status : Normal
Bendung. Katulampa (Hulu),Ciliwung,-6.633167,106.836806,2020-11-01 01:00:16,300,Status : Normal
PS. Depok,Ciliwung,-6.400514,106.832143,2020-11-01 02:20:00,1380,Status : Normal
PA. Manggarai,Ciliwung,-6.207825,106.848458,2020-11-01 02:20:00,6940,Status : Normal
PS. Krukut Hulu,Krukut,-6.3439,106.798874,2020-11-01 02:20:00,270,Status : Normal
Pompa Cideng,Cideng Siantar,-6.173271,106.806351,2020-11-01 02:20:00,110,Status : Normal
P.A. Karet,Banjir Kanal Barat,-6.197901,106.810075,2020-11-01 01:00:14,2700,Status : Normal
P.A. Marina Ancol ,Laut,-6.125585,106.830154,2020-11-01 02:20:00,1700,Status : Siaga 3
Pompa Pasar Ikan,Laut,-6.126132,106.809783,2020-11-01 01:00:40,1640,Status : Normal
Pompa. Pluit,Waduk Pluit,-6.109642,106.796954,2020-11-01 02:20:00,-2090,Status : Normal
PS. Pesanggrahan,Pesanggrahan,-6.397111,106.771825,2020-11-01 02:20:00,790,Status : Normal
PS. Angke Hulu,Angke,-6.220047,106.694137,2020-11-01 00:00:00,600,Status : Normal
PS. Sunter Hulu,Sunter,-6.31792,106.920901,2020-11-01 02:20:00,650,Status : Normal
PA. Pulo Gadung,Sunter,-6.191,106.904194,2020-11-01 02:20:00,3460,Status : Normal
Pompa Yos Sudarso 1,Sunter Timur,-6.155547,106.885975,2020-11-01 02:20:00,240,Status : Normal
PS. Cipinang Hulu,Cipinang Hulu,-6.374264,106.883862,2020-11-01 02:20:00,390,Status : Normal
Pompa Kali Duri (Kalijodo),Kali Duri,-6.14232,106.79039,2020-11-01 00:00:00,600,Status : Normal
P.A. Istiqlal  ,Ciliwung,-6.168254,106.83135,2020-11-01 02:20:00,2330,Status : Normal
P.A. Jembatan Merah,Ciliwung,-6.149068,106.834214,2020-11-01 02:20:00,1400,Status : Normal
P.A. Flusing Ancol,Ciliwung,-6.129859,106.831254,2020-11-01 02:20:00,1850,Status : Siaga 3
P.A. Hek,Kali Baru Timur,-6.287305,106.87063,2020-10-31 19:00:34,1300,Status : Normal
Bendung. Katulampa (Hulu),Ciliwung,-6.633167,106.836806,2020-11-01 01:00:16,300,Status : Normal
PS. Depok,Ciliwung,-6.400514,106.832143,2020-11-01 02:50:00,1400,Status : Normal
PA. Manggarai,Ciliwung,-6.207825,106.848458,2020-11-01 02:50:00,7000,Status : Normal
PS. Krukut Hulu,Krukut,-6.3439,106.798874,2020-11-01 02:50:00,250,Status : Normal
Pompa Cideng,Cideng Siantar,-6.173271,106.806351,2020-11-01 02:50:00,100,Status : Normal
P.A. Karet,Banjir Kanal Barat,-6.197901,106.810075,2020-11-01 01:00:14,2700,Status : Normal
P.A. Marina Ancol ,Laut,-6.125585,106.830154,2020-11-01 02:50:00,1700,Status : Siaga 3
Pompa Pasar Ikan,Laut,-6.126132,106.809783,2020-11-01 01:00:40,1640,Status : Normal
Pompa. Pluit,Waduk Pluit,-6.109642,106.796954,2020-11-01 02:50:00,-2100,Status : Normal
PS. Pesanggrahan,Pesanggrahan,-6.397111,106.771825,2020-11-01 02:50:00,790,Status : Normal
PS. Angke Hulu,Angke,-6.220047,106.694137,2020-11-01 00:00:00,600,Status : Normal
PS. Sunter Hulu,Sunter,-6.31792,106.920901,2020-11-01 02:50:00,640,Status : Normal
PA. Pulo Gadung,Sunter,-6.191,106.904194,2020-11-01 02:50:00,3480,Status : Normal
Pompa Yos Sudarso 1,Sunter Timur,-6.155547,106.885975,2020-11-01 02:50:00,310,Status : Normal
PS. Cipinang Hulu,Cipinang Hulu,-6.374264,106.883862,2020-11-01 02:50:00,390,Status : Normal
Pompa Kali Duri (Kalijodo),Kali Duri,-6.14232,106.79039,2020-11-01 00:00:00,600,Status : Normal
P.A. Istiqlal  ,Ciliwung,-6.168254,106.83135,2020-11-01 02:50:00,2380,Status : Normal
P.A. Jembatan Merah,Ciliwung,-6.149068,106.834214,2020-11-01 02:50:00,1440,Status : Normal
P.A. Flusing Ancol,Ciliwung,-6.129859,106.831254,2020-11-01 02:50:00,1920,Status : Siaga 2
P.A. Hek,Kali Baru Timur,-6.287305,106.87063,2020-10-31 19:00:34,1300,Status : Normal
Bendung. Katulampa (Hulu),Ciliwung,-6.633167,106.836806,2020-11-01 01:00:16,300,Status : Normal
PS. Depok,Ciliwung,-6.400514,106.832143,2020-11-01 03:20:00,1350,Status : Normal
PA. Manggarai,Ciliwung,-6.207825,106.848458,2020-11-01 03:20:00,7030,Status : Normal
PS. Krukut Hulu,Krukut,-6.3439,106.798874,2020-11-01 03:20:00,250,Status : Normal
Pompa Cideng,Cideng Siantar,-6.173271,106.806351,2020-11-01 03:20:00,100,Status : Normal
P.A. Karet,Banjir Kanal Barat,-6.197901,106.810075,2020-11-01 01:00:14,2700,Status : Normal
P.A. Marina Ancol ,Laut,-6.125585,106.830154,2020-11-01 03:20:00,1710,Status : Siaga 3
Pompa Pasar Ikan,Laut,-6.126132,106.809783,2020-11-01 01:00:40,1640,Status : Normal
Pompa. Pluit,Waduk Pluit,-6.109642,106.796954,2020-11-01 03:20:00,-2100,Status : Normal
PS. Pesanggrahan,Pesanggrahan,-6.397111,106.771825,2020-11-01 03:20:00,780,Status : Normal
PS. Angke Hulu,Angke,-6.220047,106.694137,2020-11-01 00:00:00,600,Status : Normal
PS. Sunter Hulu,Sunter,-6.31792,106.920901,2020-11-01 03:20:00,640,Status : Normal
PA. Pulo Gadung,Sunter,-6.191,106.904194,2020-11-01 03:20:00,3480,Status : Normal
Pompa Yos Sudarso 1,Sunter Timur,-6.155547,106.885975,2020-11-01 03:20:00,360,Status : Normal
PS. Cipinang Hulu,Cipinang Hulu,-6.374264,106.883862,2020-11-01 03:20:00,390,Status : Normal
Pompa Kali Duri (Kalijodo),Kali Duri,-6.14232,106.79039,2020-11-01 00:00:00,600,Status : Normal
P.A. Istiqlal  ,Ciliwung,-6.168254,106.83135,2020-11-01 03:20:00,2410,Status : Normal
P.A. Jembatan Merah,Ciliwung,-6.149068,106.834214,2020-11-01 03:20:00,1480,Status : Normal
P.A. Flusing Ancol,Ciliwung,-6.129859,106.831254,2020-11-01 03:20:00,1960,Status : Siaga 2
P.A. Hek,Kali Baru Timur,-6.287305,106.87063,2020-10-31 19:00:34,1300,Status : Normal
Bendung. Katulampa (Hulu),Ciliwung,-6.633167,106.836806,2020-11-01 01:00:16,300,Status : Normal
PS. Depok,Ciliwung,-6.400514,106.832143,2020-11-01 03:50:00,1340,Status : Normal
PA. Manggarai,Ciliwung,-6.207825,106.848458,2020-11-01 03:50:00,7050,Status : Normal
PS. Krukut Hulu,Krukut,-6.3439,106.798874,2020-11-01 03:50:00,230,Status : Normal
Pompa Cideng,Cideng Siantar,-6.173271,106.806351,2020-11-01 03:50:00,80,Status : Normal
P.A. Karet,Banjir Kanal Barat,-6.197901,106.810075,2020-11-01 01:00:14,2700,Status : Normal
P.A. Marina Ancol ,Laut,-6.125585,106.830154,2020-11-01 03:50:00,1680,Status : Normal
Pompa Pasar Ikan,Laut,-6.126132,106.809783,2020-11-01 01:00:40,1640,Status : Normal
Pompa. Pluit,Waduk Pluit,-6.109642,106.796954,2020-11-01 03:50:00,-2100,Status : Normal
PS. Pesanggrahan,Pesanggrahan,-6.397111,106.771825,2020-11-01 03:50:00,780,Status : Normal
PS. Angke Hulu,Angke,-6.220047,106.694137,2020-11-01 00:00:00,600,Status : Normal
PS. Sunter Hulu,Sunter,-6.31792,106.920901,2020-11-01 03:50:00,640,Status : Normal
PA. Pulo Gadung,Sunter,-6.191,106.904194,2020-11-01 03:50:00,3480,Status : Normal
Pompa Yos Sudarso 1,Sunter Timur,-6.155547,106.885975,2020-11-01 03:50:00,400,Status : Normal
PS. Cipinang Hulu,Cipinang Hulu,-6.374264,106.883862,2020-11-01 03:50:00,390,Status : Normal
Pompa Kali Duri (Kalijodo),Kali Duri,-6.14232,106.79039,2020-11-01 00:00:00,600,Status : Normal
P.A. Istiqlal  ,Ciliwung,-6.168254,106.83135,2020-11-01 03:50:00,2450,Status : Normal
P.A. Jembatan Merah,Ciliwung,-6.149068,106.834214,2020-11-01 03:50:00,1520,Status : Siaga 3
P.A. Flusing Ancol,Ciliwung,-6.129859,106.831254,2020-11-01 03:50:00,1950,Status : Siaga 2
P.A. Hek,Kali Baru Timur,-6.287305,106.87063,2020-10-31 19:00:34,1300,Status : Normal
Bendung. Katulampa (Hulu),Ciliwung,-6.633167,106.836806,2020-11-01 01:00:16,300,Status : Normal
PS. Depok,Ciliwung,-6.400514,106.832143,2020-11-01 04:20:00,1330,Status : Normal
PA. Manggarai,Ciliwung,-6.207825,106.848458,2020-11-01 04:20:00,7020,Status : Normal
PS. Krukut Hulu,Krukut,-6.3439,106.798874,2020-11-01 04:20:00,270,Status : Normal
Pompa Cideng,Cideng Siantar,-6.173271,106.806351,2020-11-01 04:20:00,80,Status : Normal
P.A. Karet,Banjir Kanal Barat,-6.197901,106.810075,2020-11-01 04:00:19,3500,Status : Normal
P.A. Marina Ancol ,Laut,-6.125585,106.830154,2020-11-01 04:20:00,1730,Status : Siaga 3
Pompa Pasar Ikan,Laut,-6.126132,106.809783,2020-11-01 03:00:24,1750,Status : Siaga 3
Pompa. Pluit,Waduk Pluit,-6.109642,106.796954,2020-11-01 04:20:00,-2090,Status : Normal
PS. Pesanggrahan,Pesanggrahan,-6.397111,106.771825,2020-11-01 04:20:00,780,Status : Normal
PS. Angke Hulu,Angke,-6.220047,106.694137,2020-11-01 02:00:47,500,Status : Normal
PS. Sunter Hulu,Sunter,-6.31792,106.920901,2020-11-01 04:20:00,640,Status : Normal
PA. Pulo Gadung,Sunter,-6.191,106.904194,2020-11-01 04:20:00,3490,Status : Normal
Pompa Yos Sudarso 1,Sunter Timur,-6.155547,106.885975,2020-11-01 04:20:00,380,Status : Normal
PS. Cipinang Hulu,Cipinang Hulu,-6.374264,106.883862,2020-11-01 04:20:00,390,Status : Normal
Pompa Kali Duri (Kalijodo),Kali Duri,-6.14232,106.79039,2020-11-01 02:00:47,500,Status : Normal
P.A. Istiqlal  ,Ciliwung,-6.168254,106.83135,2020-11-01 04:20:00,2480,Status : Normal
P.A. Jembatan Merah,Ciliwung,-6.149068,106.834214,2020-11-01 04:20:00,1550,Status : Siaga 3
P.A. Flusing Ancol,Ciliwung,-6.129859,106.831254,2020-11-01 04:20:00,2010,Status : Siaga 2
P.A. Hek,Kali Baru Timur,-6.287305,106.87063,2020-10-31 19:00:34,1300,Status : Normal
Bendung. Katulampa (Hulu),Ciliwung,-6.633167,106.836806,2020-11-01 03:00:43,300,Status : Normal
PS. Depok,Ciliwung,-6.400514,106.832143,2020-11-01 04:50:00,1310,Status : Normal
PA. Manggarai,Ciliwung,-6.207825,106.848458,2020-11-01 04:50:00,7020,Status : Normal
PS. Krukut Hulu,Krukut,-6.3439,106.798874,2020-11-01 04:50:00,290,Status : Normal
Pompa Cideng,Cideng Siantar,-6.173271,106.806351,2020-11-01 04:50:00,80,Status : Normal
P.A. Karet,Banjir Kanal Barat,-6.197901,106.810075,2020-11-01 04:00:19,3500,Status : Normal
P.A. Marina Ancol ,Laut,-6.125585,106.830154,2020-11-01 04:50:00,1710,Status : Siaga 3
Pompa Pasar Ikan,Laut,-6.126132,106.809783,2020-11-01 04:00:21,1770,Status : Siaga 3
Pompa. Pluit,Waduk Pluit,-6.109642,106.796954,2020-11-01 04:50:00,-2090,Status : Normal
PS. Pesanggrahan,Pesanggrahan,-6.397111,106.771825,2020-11-01 04:50:00,770,Status : Normal
PS. Angke Hulu,Angke,-6.220047,106.694137,2020-11-01 04:00:39,1800,Status : Siaga 3
PS. Sunter Hulu,Sunter,-6.31792,106.920901,2020-11-01 04:50:00,630,Status : Normal
PA. Pulo Gadung,Sunter,-6.191,106.904194,2020-11-01 04:50:00,3490,Status : Normal
Pompa Yos Sudarso 1,Sunter Timur,-6.155547,106.885975,2020-11-01 04:50:00,420,Status : Normal
PS. Cipinang Hulu,Cipinang Hulu,-6.374264,106.883862,2020-11-01 04:50:00,390,Status : Normal
Pompa Kali Duri (Kalijodo),Kali Duri,-6.14232,106.79039,2020-11-01 04:00:39,1800,Status : Normal
P.A. Istiqlal  ,Ciliwung,-6.168254,106.83135,2020-11-01 04:50:00,2510,Status : Siaga 3
P.A. Jembatan Merah,Ciliwung,-6.149068,106.834214,2020-11-01 04:50:00,1580,Status : Siaga 3
P.A. Flusing Ancol,Ciliwung,-6.129859,106.831254,2020-11-01 04:50:00,2040,Status : Siaga 2
P.A. Hek,Kali Baru Timur,-6.287305,106.87063,2020-10-31 19:00:34,1300,Status : Normal
Bendung. Katulampa (Hulu),Ciliwung,-6.633167,106.836806,2020-11-01 03:00:43,300,Status : Normal
PS. Depok,Ciliwung,-6.400514,106.832143,2020-11-01 05:50:00,1290,Status : Normal
PA. Manggarai,Ciliwung,-6.207825,106.848458,2020-11-01 05:50:00,6930,Status : Normal
PS. Krukut Hulu,Krukut,-6.3439,106.798874,2020-11-01 05:50:00,230,Status : Normal
Pompa Cideng,Cideng Siantar,-6.173271,106.806351,2020-11-01 05:50:00,60,Status : Normal
P.A. Karet,Banjir Kanal Barat,-6.197901,106.810075,2020-11-01 05:00:20,3500,Status : Normal
P.A. Marina Ancol ,Laut,-6.125585,106.830154,2020-11-01 05:50:00,1710,Status : Siaga 3
Pompa Pasar Ikan,Laut,-6.126132,106.809783,2020-11-01 05:00:01,1860,Status : Siaga 3
Pompa. Pluit,Waduk Pluit,-6.109642,106.796954,2020-11-01 05:50:00,-2070,Status : Normal
PS. Pesanggrahan,Pesanggrahan,-6.397111,106.771825,2020-11-01 05:50:00,770,Status : Normal
PS. Angke Hulu,Angke,-6.220047,106.694137,2020-11-01 05:00:28,1800,Status : Siaga 3
PS. Sunter Hulu,Sunter,-6.31792,106.920901,2020-11-01 05:40:00,630,Status : Normal
PA. Pulo Gadung,Sunter,-6.191,106.904194,2020-11-01 05:50:00,3500,Status : Normal
Pompa Yos Sudarso 1,Sunter Timur,-6.155547,106.885975,2020-11-01 05:50:00,470,Status : Normal
PS. Cipinang Hulu,Cipinang Hulu,-6.374264,106.883862,2020-11-01 05:50:00,390,Status : Normal
Pompa Kali Duri (Kalijodo),Kali Duri,-6.14232,106.79039,2020-11-01 05:00:28,1800,Status : Normal
P.A. Istiqlal  ,Ciliwung,-6.168254,106.83135,2020-11-01 05:50:00,2530,Status : Siaga 3
P.A. Jembatan Merah,Ciliwung,-6.149068,106.834214,2020-11-01 05:50:00,1630,Status : Siaga 3
P.A. Flusing Ancol,Ciliwung,-6.129859,106.831254,2020-11-01 05:50:00,2090,Status : Siaga 2
P.A. Hek,Kali Baru Timur,-6.287305,106.87063,2020-10-31 19:00:34,1300,Status : Normal
Bendung. Katulampa (Hulu),Ciliwung,-6.633167,106.836806,2020-11-01 06:00:18,200,Status : Normal
PS. Depok,Ciliwung,-6.400514,106.832143,2020-11-01 06:20:00,1290,Status : Normal
PA. Manggarai,Ciliwung,-6.207825,106.848458,2020-11-01 06:20:00,6730,Status : Normal
PS. Krukut Hulu,Krukut,-6.3439,106.798874,2020-11-01 06:20:00,220,Status : Normal
Pompa Cideng,Cideng Siantar,-6.173271,106.806351,2020-11-01 06:20:00,70,Status : Normal
P.A. Karet,Banjir Kanal Barat,-6.197901,106.810075,2020-11-01 06:00:37,3500,Status : Normal
P.A. Marina Ancol ,Laut,-6.125585,106.830154,2020-11-01 06:20:00,1710,Status : Siaga 3
Pompa Pasar Ikan,Laut,-6.126132,106.809783,2020-11-01 06:00:29,1880,Status : Siaga 3
Pompa. Pluit,Waduk Pluit,-6.109642,106.796954,2020-11-01 06:20:00,-2060,Status : Normal
PS. Pesanggrahan,Pesanggrahan,-6.397111,106.771825,2020-11-01 06:20:00,770,Status : Normal
PS. Angke Hulu,Angke,-6.220047,106.694137,2020-11-01 06:00:45,1800,Status : Siaga 3
PS. Sunter Hulu,Sunter,-6.31792,106.920901,2020-11-01 06:00:49,1000,Status : Normal
PA. Pulo Gadung,Sunter,-6.191,106.904194,2020-11-01 06:20:00,3510,Status : Normal
Pompa Yos Sudarso 1,Sunter Timur,-6.155547,106.885975,2020-11-01 06:20:00,490,Status : Normal
PS. Cipinang Hulu,Cipinang Hulu,-6.374264,106.883862,2020-11-01 06:20:00,390,Status : Normal
Pompa Kali Duri (Kalijodo),Kali Duri,-6.14232,106.79039,2020-11-01 06:00:45,1800,Status : Normal
P.A. Istiqlal  ,Ciliwung,-6.168254,106.83135,2020-11-01 06:20:00,2540,Status : Siaga 3
P.A. Jembatan Merah,Ciliwung,-6.149068,106.834214,2020-11-01 06:20:00,1650,Status : Siaga 3
P.A. Flusing Ancol,Ciliwung,-6.129859,106.831254,2020-11-01 06:20:00,2090,Status : Siaga 2
P.A. Hek,Kali Baru Timur,-6.287305,106.87063,2020-11-01 06:04:51,1300,Status : Normal
Bendung. Katulampa (Hulu),Ciliwung,-6.633167,106.836806,2020-11-01 07:00:40,200,Status : Normal
PS. Depok,Ciliwung,-6.400514,106.832143,2020-11-01 07:50:00,1270,Status : Normal
PA. Manggarai,Ciliwung,-6.207825,106.848458,2020-11-01 07:50:00,6700,Status : Normal
PS. Krukut Hulu,Krukut,-6.3439,106.798874,2020-11-01 07:50:00,210,Status : Normal
Pompa Cideng,Cideng Siantar,-6.173271,106.806351,2020-11-01 07:50:00,70,Status : Normal
P.A. Karet,Banjir Kanal Barat,-6.197901,106.810075,2020-11-01 07:40:00,3440,Status : Normal
P.A. Marina Ancol ,Laut,-6.125585,106.830154,2020-11-01 07:50:00,1790,Status : Siaga 3
Pompa Pasar Ikan,Laut,-6.126132,106.809783,2020-11-01 07:00:55,1970,Status : Siaga 3
Pompa. Pluit,Waduk Pluit,-6.109642,106.796954,2020-11-01 07:50:00,-2010,Status : Normal
PS. Pesanggrahan,Pesanggrahan,-6.397111,106.771825,2020-11-01 07:50:00,760,Status : Normal
PS. Angke Hulu,Angke,-6.220047,106.694137,2020-11-01 07:00:58,1800,Status : Siaga 3
PS. Sunter Hulu,Sunter,-6.31792,106.920901,2020-11-01 07:40:00,620,Status : Normal
PA. Pulo Gadung,Sunter,-6.191,106.904194,2020-11-01 07:50:00,3520,Status : Normal
Pompa Yos Sudarso 1,Sunter Timur,-6.155547,106.885975,2020-11-01 07:50:00,610,Status : Normal
PS. Cipinang Hulu,Cipinang Hulu,-6.374264,106.883862,2020-11-01 07:50:00,390,Status : Normal
Pompa Kali Duri (Kalijodo),Kali Duri,-6.14232,106.79039,2020-11-01 07:50:00,1820,Status : Normal
P.A. Istiqlal  ,Ciliwung,-6.168254,106.83135,2020-11-01 07:50:00,2560,Status : Siaga 3
P.A. Jembatan Merah,Ciliwung,-6.149068,106.834214,2020-11-01 07:50:00,1720,Status : Siaga 3
P.A. Flusing Ancol,Ciliwung,-6.129859,106.831254,2020-11-01 07:50:00,1900,Status : Siaga 2
P.A. Hek,Kali Baru Timur,-6.287305,106.87063,2020-11-01 06:04:51,1300,Status : Normal
Bendung. Katulampa (Hulu),Ciliwung,-6.633167,106.836806,2020-11-01 07:00:40,200,Status : Normal
PS. Depok,Ciliwung,-6.400514,106.832143,2020-11-01 08:20:00,1250,Status : Normal
PA. Manggarai,Ciliwung,-6.207825,106.848458,2020-11-01 08:20:00,6580,Status : Normal
PS. Krukut Hulu,Krukut,-6.3439,106.798874,2020-11-01 08:20:00,210,Status : Normal
Pompa Cideng,Cideng Siantar,-6.173271,106.806351,2020-11-01 08:20:00,80,Status : Normal
P.A. Karet,Banjir Kanal Barat,-6.197901,106.810075,2020-11-01 08:20:00,3390,Status : Normal
P.A. Marina Ancol ,Laut,-6.125585,106.830154,2020-11-01 08:20:00,1780,Status : Siaga 3
Pompa Pasar Ikan,Laut,-6.126132,106.809783,2020-11-01 07:00:55,1970,Status : Siaga 3
Pompa. Pluit,Waduk Pluit,-6.109642,106.796954,2020-11-01 08:20:00,-1990,Status : Normal
PS. Pesanggrahan,Pesanggrahan,-6.397111,106.771825,2020-11-01 08:20:00,750,Status : Normal
PS. Angke Hulu,Angke,-6.220047,106.694137,2020-11-01 07:00:58,1800,Status : Siaga 3
PS. Sunter Hulu,Sunter,-6.31792,106.920901,2020-11-01 08:10:00,620,Status : Normal
PA. Pulo Gadung,Sunter,-6.191,106.904194,2020-11-01 08:20:00,3520,Status : Normal
Pompa Yos Sudarso 1,Sunter Timur,-6.155547,106.885975,2020-11-01 08:20:00,650,Status : Normal
PS. Cipinang Hulu,Cipinang Hulu,-6.374264,106.883862,2020-11-01 08:20:00,390,Status : Normal
Pompa Kali Duri (Kalijodo),Kali Duri,-6.14232,106.79039,2020-11-01 08:20:00,1840,Status : Normal
P.A. Istiqlal  ,Ciliwung,-6.168254,106.83135,2020-11-01 08:20:00,2560,Status : Siaga 3
P.A. Jembatan Merah,Ciliwung,-6.149068,106.834214,2020-11-01 08:20:00,1710,Status : Siaga 3
P.A. Flusing Ancol,Ciliwung,-6.129859,106.831254,2020-11-01 08:20:00,2180,Status : Siaga 2
P.A. Hek,Kali Baru Timur,-6.287305,106.87063,2020-11-01 06:04:51,1300,Status : Normal
Bendung. Katulampa (Hulu),Ciliwung,-6.633167,106.836806,2020-11-01 08:00:00,200,Status : Normal
PS. Depok,Ciliwung,-6.400514,106.832143,2020-11-01 08:50:00,1250,Status : Normal
