nama_pintu_air,lokasi,latitude,longitude,tanggal,tinggi_air,status_siaga
P.A. Istiqlal  ,Ciliwung,-6.168254,106.83135,2020-02-01 00:40:00,2110,Status : Normal
P.A. Jembatan Merah,Ciliwung,-6.149068,106.834214,2020-02-01 00:40:00,1770,Status : Siaga 2
P.A. Ancol Flusing,Ciliwung,-6.129859,106.831254,2020-02-01 00:40:00,1800,Status : Normal
P.A. Hek,Kali Baru Timur,-6.287305,106.87063,2020-02-01 00:50:00,1520,Status : Normal
PA. Cibalok - Gadog,Ciliwung,-6.653417,106.869551,2020-02-01 01:10:00,-40,Status : Normal
PS. Katulampa (Hulu),Ciliwung,-6.633167,106.836806,2020-02-01 01:10:00,120,Status : Normal
PS. Depok,Ciliwung,-6.400514,106.832143,2020-01-31 23:50:00,760,Status : Normal
PA. Manggarai,Ciliwung,-6.207825,106.848458,2020-02-01 01:10:00,6000,Status : Normal
PS. Krukut Hulu,Krukut,-6.3439,106.798874,2020-01-31 15:00:11,200,Status : Normal
Pompa Cideng,Cideng Siantar,-6.173271,106.806351,2020-02-01 01:10:00,150,Status : Normal
P.A. Karet,Banjir Kanal Barat,-6.197901,106.810075,2020-02-01 01:10:00,2640,Status : Normal
P.A. Marina Ancol ,Laut,-6.125585,106.830154,2020-02-01 01:10:00,1100,Status : Normal
Pompa Pasar Ikan,Laut,-6.126132,106.809783,2020-02-01 01:10:00,1750,Status : Siaga 3
P.A. Pluit,Waduk Pluit,-6.109642,106.796954,2020-02-01 01:10:00,-1960,Status : Normal
PS. Pesanggrahan,Pesanggrahan,-6.397111,106.771825,2020-02-01 01:10:00,690,Status : Normal
PS. Angke Hulu,Angke,-6.220047,106.694137,2020-02-01 01:10:00,560,Status : Normal
PS. Sunter Hulu,Sunter,-6.31792,106.920901,2020-01-31 17:30:00,600,Status : Normal
PA. Pulo Gadung,Sunter,-6.191,106.904194,2020-01-31 16:20:00,3340,Status : Normal
Pompa Yos Sudarso 1,Sunter Timur,-6.155547,106.885975,2020-02-01 00:50:00,0,Status : Normal
PS. Cipinang Hulu,Cipinang Hulu,-6.374264,106.883862,2020-01-31 07:00:40,900,Status : Normal
Pompa Kali Duri (Kalijodo),Kali Duri,-6.14232,106.79039,2020-02-01 01:10:00,1830,Status : Normal
P.A. Istiqlal  ,Ciliwung,-6.168254,106.83135,2020-02-01 01:10:00,2100,Status : Normal
P.A. Jembatan Merah,Ciliwung,-6.149068,106.834214,2020-02-01 01:10:00,1780,Status : Siaga 2
P.A. Ancol Flusing,Ciliwung,-6.129859,106.831254,2020-02-01 01:10:00,1780,Status : Normal
P.A. Hek,Kali Baru Timur,-6.287305,106.87063,2020-02-01 01:10:00,1450,Status : Normal
PA. Cibalok - Gadog,Ciliwung,-6.653417,106.869551,2020-02-01 01:30:00,-40,Status : Normal
PS. Katulampa (Hulu),Ciliwung,-6.633167,106.836806,2020-02-01 01:40:00,110,Status : Normal
PS. Depok,Ciliwung,-6.400514,106.832143,2020-01-31 23:50:00,760,Status : Normal
PA. Manggarai,Ciliwung,-6.207825,106.848458,2020-02-01 01:40:00,6080,Status : Normal
PS. Krukut Hulu,Krukut,-6.3439,106.798874,2020-01-31 15:00:11,200,Status : Normal
Pompa Cideng,Cideng Siantar,-6.173271,106.806351,2020-02-01 01:40:00,360,Status : Normal
P.A. Karet,Banjir Kanal Barat,-6.197901,106.810075,2020-02-01 01:40:00,2790,Status : Normal
P.A. Marina Ancol ,Laut,-6.125585,106.830154,2020-02-01 01:40:00,1850,Status : Siaga 3
Pompa Pasar Ikan,Laut,-6.126132,106.809783,2020-02-01 01:40:00,1790,Status : Siaga 3
P.A. Pluit,Waduk Pluit,-6.109642,106.796954,2020-02-01 01:40:00,-1940,Status : Normal
PS. Pesanggrahan,Pesanggrahan,-6.397111,106.771825,2020-02-01 01:40:00,680,Status : Normal
PS. Angke Hulu,Angke,-6.220047,106.694137,2020-02-01 01:40:00,810,Status : Normal
PS. Sunter Hulu,Sunter,-6.31792,106.920901,2020-01-31 17:30:00,600,Status : Normal
PA. Pulo Gadung,Sunter,-6.191,106.904194,2020-01-31 16:20:00,3340,Status : Normal
Pompa Yos Sudarso 1,Sunter Timur,-6.155547,106.885975,2020-02-01 01:30:00,0,Status : Normal
PS. Cipinang Hulu,Cipinang Hulu,-6.374264,106.883862,2020-01-31 07:00:40,900,Status : Normal
Pompa Kali Duri (Kalijodo),Kali Duri,-6.14232,106.79039,2020-02-01 01:40:00,1900,Status : Normal
P.A. Istiqlal  ,Ciliwung,-6.168254,106.83135,2020-02-01 01:40:00,2240,Status : Normal
P.A. Jembatan Merah,Ciliwung,-6.149068,106.834214,2020-02-01 01:40:00,1890,Status : Siaga 2
P.A. Ancol Flusing,Ciliwung,-6.129859,106.831254,2020-02-01 01:30:00,1810,Status : Normal
P.A. Hek,Kali Baru Timur,-6.287305,106.87063,2020-02-01 01:40:00,1490,Status : Normal
PA. Cibalok - Gadog,Ciliwung,-6.653417,106.869551,2020-02-01 02:10:00,-40,Status : Normal
PS. Katulampa (Hulu),Ciliwung,-6.633167,106.836806,2020-02-01 02:10:00,110,Status : Normal
PS. Depok,Ciliwung,-6.400514,106.832143,2020-02-01 02:10:00,760,Status : Normal
PA. Manggarai,Ciliwung,-6.207825,106.848458,2020-02-01 02:10:00,6220,Status : Normal
PS. Krukut Hulu,Krukut,-6.3439,106.798874,2020-01-31 15:00:11,200,Status : Normal
Pompa Cideng,Cideng Siantar,-6.173271,106.806351,2020-02-01 02:10:00,570,Status : Normal
P.A. Karet,Banjir Kanal Barat,-6.197901,106.810075,2020-02-01 02:10:00,3070,Status : Normal
P.A. Marina Ancol ,Laut,-6.125585,106.830154,2020-02-01 02:10:00,1850,Status : Siaga 3
Pompa Pasar Ikan,Laut,-6.126132,106.809783,2020-02-01 02:10:00,1820,Status : Siaga 3
P.A. Pluit,Waduk Pluit,-6.109642,106.796954,2020-02-01 02:10:00,-1890,Status : Normal
PS. Pesanggrahan,Pesanggrahan,-6.397111,106.771825,2020-02-01 02:10:00,710,Status : Normal
PS. Angke Hulu,Angke,-6.220047,106.694137,2020-02-01 02:10:00,930,Status : Normal
PS. Sunter Hulu,Sunter,-6.31792,106.920901,2020-02-01 02:10:00,600,Status : Normal
PA. Pulo Gadung,Sunter,-6.191,106.904194,2020-01-31 16:20:00,3340,Status : Normal
Pompa Yos Sudarso 1,Sunter Timur,-6.155547,106.885975,2020-02-01 02:00:00,0,Status : Normal
PS. Cipinang Hulu,Cipinang Hulu,-6.374264,106.883862,2020-01-31 07:00:40,900,Status : Normal
Pompa Kali Duri (Kalijodo),Kali Duri,-6.14232,106.79039,2020-02-01 02:10:00,1990,Status : Normal
P.A. Istiqlal  ,Ciliwung,-6.168254,106.83135,2020-02-01 02:10:00,2300,Status : Normal
P.A. Jembatan Merah,Ciliwung,-6.149068,106.834214,2020-02-01 02:10:00,1960,Status : Siaga 2
P.A. Ancol Flusing,Ciliwung,-6.129859,106.831254,2020-02-01 02:10:00,1690,Status : Normal
P.A. Hek,Kali Baru Timur,-6.287305,106.87063,2020-02-01 02:10:00,1470,Status : Normal
PA. Cibalok - Gadog,Ciliwung,-6.653417,106.869551,2020-02-01 02:40:00,-50,Status : Normal
PS. Katulampa (Hulu),Ciliwung,-6.633167,106.836806,2020-02-01 02:40:00,110,Status : Normal
PS. Depok,Ciliwung,-6.400514,106.832143,2020-02-01 02:40:00,820,Status : Normal
PA. Manggarai,Ciliwung,-6.207825,106.848458,2020-02-01 02:40:00,6290,Status : Normal
PS. Krukut Hulu,Krukut,-6.3439,106.798874,2020-01-31 15:00:11,200,Status : Normal
Pompa Cideng,Cideng Siantar,-6.173271,106.806351,2020-02-01 02:40:00,620,Status : Normal
P.A. Karet,Banjir Kanal Barat,-6.197901,106.810075,2020-02-01 02:40:00,3220,Status : Normal
P.A. Marina Ancol ,Laut,-6.125585,106.830154,2020-02-01 02:40:00,1900,Status : Siaga 3
Pompa Pasar Ikan,Laut,-6.126132,106.809783,2020-02-01 02:40:00,1860,Status : Siaga 3
P.A. Pluit,Waduk Pluit,-6.109642,106.796954,2020-02-01 02:40:00,-2030,Status : Normal
PS. Pesanggrahan,Pesanggrahan,-6.397111,106.771825,2020-02-01 02:40:00,720,Status : Normal
PS. Angke Hulu,Angke,-6.220047,106.694137,2020-02-01 02:40:00,1030,Status : Normal
PS. Sunter Hulu,Sunter,-6.31792,106.920901,2020-02-01 02:40:00,600,Status : Normal
PA. Pulo Gadung,Sunter,-6.191,106.904194,2020-01-31 16:20:00,3340,Status : Normal
Pompa Yos Sudarso 1,Sunter Timur,-6.155547,106.885975,2020-02-01 02:30:00,0,Status : Normal
PS. Cipinang Hulu,Cipinang Hulu,-6.374264,106.883862,2020-01-31 07:00:40,900,Status : Normal
Pompa Kali Duri (Kalijodo),Kali Duri,-6.14232,106.79039,2020-02-01 02:40:00,2050,Status : Normal
P.A. Istiqlal  ,Ciliwung,-6.168254,106.83135,2020-02-01 02:40:00,2290,Status : Normal
P.A. Jembatan Merah,Ciliwung,-6.149068,106.834214,2020-02-01 02:40:00,1960,Status : Siaga 2
P.A. Ancol Flusing,Ciliwung,-6.129859,106.831254,2020-02-01 02:40:00,1940,Status : Normal
P.A. Hek,Kali Baru Timur,-6.287305,106.87063,2020-02-01 02:40:00,1710,Status : Normal
PA. Cibalok - Gadog,Ciliwung,-6.653417,106.869551,2020-02-01 03:10:00,-40,Status : Normal
PS. Katulampa (Hulu),Ciliwung,-6.633167,106.836806,2020-02-01 03:10:00,110,Status : Normal
PS. Depok,Ciliwung,-6.400514,106.832143,2020-02-01 03:10:00,840,Status : Normal
PA. Manggarai,Ciliwung,-6.207825,106.848458,2020-02-01 03:10:00,6300,Status : Normal
PS. Krukut Hulu,Krukut,-6.3439,106.798874,2020-01-31 15:00:11,200,Status : Normal
Pompa Cideng,Cideng Siantar,-6.173271,106.806351,2020-02-01 03:10:00,610,Status : Normal
P.A. Karet,Banjir Kanal Barat,-6.197901,106.810075,2020-02-01 03:10:00,3310,Status : Normal
P.A. Marina Ancol ,Laut,-6.125585,106.830154,2020-02-01 03:10:00,1890,Status : Siaga 3
Pompa Pasar Ikan,Laut,-6.126132,106.809783,2020-02-01 03:10:00,1790,Status : Siaga 3
P.A. Pluit,Waduk Pluit,-6.109642,106.796954,2020-02-01 03:10:00,-1840,Status : Normal
PS. Pesanggrahan,Pesanggrahan,-6.397111,106.771825,2020-02-01 03:10:00,760,Status : Normal
PS. Angke Hulu,Angke,-6.220047,106.694137,2020-02-01 03:10:00,1110,Status : Normal
PS. Sunter Hulu,Sunter,-6.31792,106.920901,2020-02-01 03:10:00,600,Status : Normal
PA. Pulo Gadung,Sunter,-6.191,106.904194,2020-01-31 16:20:00,3340,Status : Normal
Pompa Yos Sudarso 1,Sunter Timur,-6.155547,106.885975,2020-02-01 03:00:00,0,Status : Normal
PS. Cipinang Hulu,Cipinang Hulu,-6.374264,106.883862,2020-01-31 07:00:40,900,Status : Normal
Pompa Kali Duri (Kalijodo),Kali Duri,-6.14232,106.79039,2020-02-01 03:10:00,2080,Status : Normal
P.A. Istiqlal  ,Ciliwung,-6.168254,106.83135,2020-02-01 03:10:00,2250,Status : Normal
P.A. Jembatan Merah,Ciliwung,-6.149068,106.834214,2020-02-01 03:10:00,1940,Status : Siaga 2
P.A. Ancol Flusing,Ciliwung,-6.129859,106.831254,2020-02-01 03:10:00,1910,Status : Normal
P.A. Hek,Kali Baru Timur,-6.287305,106.87063,2020-02-01 03:10:00,1540,Status : Normal
PA. Cibalok - Gadog,Ciliwung,-6.653417,106.869551,2020-02-01 03:40:00,-40,Status : Normal
PS. Katulampa (Hulu),Ciliwung,-6.633167,106.836806,2020-02-01 03:40:00,120,Status : Normal
PS. Depok,Ciliwung,-6.400514,106.832143,2020-02-01 03:40:00,860,Status : Normal
PA. Manggarai,Ciliwung,-6.207825,106.848458,2020-02-01 03:40:00,6300,Status : Normal
PS. Krukut Hulu,Krukut,-6.3439,106.798874,2020-01-31 15:00:11,200,Status : Normal
Pompa Cideng,Cideng Siantar,-6.173271,106.806351,2020-02-01 03:40:00,580,Status : Normal
P.A. Karet,Banjir Kanal Barat,-6.197901,106.810075,2020-02-01 03:40:00,3380,Status : Normal
P.A. Marina Ancol ,Laut,-6.125585,106.830154,2020-02-01 03:40:00,1870,Status : Siaga 3
Pompa Pasar Ikan,Laut,-6.126132,106.809783,2020-02-01 03:40:00,1870,Status : Siaga 3
P.A. Pluit,Waduk Pluit,-6.109642,106.796954,2020-02-01 03:40:00,-2050,Status : Normal
PS. Pesanggrahan,Pesanggrahan,-6.397111,106.771825,2020-02-01 03:30:00,740,Status : Normal
PS. Angke Hulu,Angke,-6.220047,106.694137,2020-02-01 03:40:00,1160,Status : Normal
PS. Sunter Hulu,Sunter,-6.31792,106.920901,2020-02-01 03:30:00,600,Status : Normal
PA. Pulo Gadung,Sunter,-6.191,106.904194,2020-01-31 16:20:00,3340,Status : Normal
Pompa Yos Sudarso 1,Sunter Timur,-6.155547,106.885975,2020-02-01 03:30:00,0,Status : Normal
PS. Cipinang Hulu,Cipinang Hulu,-6.374264,106.883862,2020-01-31 07:00:40,900,Status : Normal
Pompa Kali Duri (Kalijodo),Kali Duri,-6.14232,106.79039,2020-02-01 03:40:00,2080,Status : Normal
P.A. Istiqlal  ,Ciliwung,-6.168254,106.83135,2020-02-01 03:40:00,2220,Status : Normal
P.A. Jembatan Merah,Ciliwung,-6.149068,106.834214,2020-02-01 03:40:00,1890,Status : Siaga 2
P.A. Ancol Flusing,Ciliwung,-6.129859,106.831254,2020-02-01 03:40:00,1860,Status : Normal
P.A. Hek,Kali Baru Timur,-6.287305,106.87063,2020-02-01 03:40:00,1520,Status : Normal
PA. Cibalok - Gadog,Ciliwung,-6.653417,106.869551,2020-02-01 04:10:00,-30,Status : Normal
PS. Katulampa (Hulu),Ciliwung,-6.633167,106.836806,2020-02-01 04:10:00,130,Status : Normal
PS. Depok,Ciliwung,-6.400514,106.832143,2020-02-01 04:10:00,840,Status : Normal
PA. Manggarai,Ciliwung,-6.207825,106.848458,2020-02-01 04:10:00,6300,Status : Normal
PS. Krukut Hulu,Krukut,-6.3439,106.798874,2020-01-31 15:00:11,200,Status : Normal
Pompa Cideng,Cideng Siantar,-6.173271,106.806351,2020-02-01 04:10:00,130,Status : Normal
P.A. Karet,Banjir Kanal Barat,-6.197901,106.810075,2020-02-01 04:10:00,3420,Status : Normal
P.A. Marina Ancol ,Laut,-6.125585,106.830154,2020-02-01 04:10:00,1900,Status : Siaga 3
Pompa Pasar Ikan,Laut,-6.126132,106.809783,2020-02-01 04:10:00,1920,Status : Siaga 3
P.A. Pluit,Waduk Pluit,-6.109642,106.796954,2020-02-01 04:10:00,-1850,Status : Normal
PS. Pesanggrahan,Pesanggrahan,-6.397111,106.771825,2020-02-01 04:10:00,810,Status : Normal
PS. Angke Hulu,Angke,-6.220047,106.694137,2020-02-01 04:10:00,1220,Status : Normal
PS. Sunter Hulu,Sunter,-6.31792,106.920901,2020-02-01 04:10:00,600,Status : Normal
PA. Pulo Gadung,Sunter,-6.191,106.904194,2020-01-31 16:20:00,3340,Status : Normal
Pompa Yos Sudarso 1,Sunter Timur,-6.155547,106.885975,2020-02-01 04:00:00,0,Status : Normal
PS. Cipinang Hulu,Cipinang Hulu,-6.374264,106.883862,2020-01-31 07:00:40,900,Status : Normal
Pompa Kali Duri (Kalijodo),Kali Duri,-6.14232,106.79039,2020-02-01 04:10:00,2050,Status : Normal
P.A. Istiqlal  ,Ciliwung,-6.168254,106.83135,2020-02-01 04:00:00,2180,Status : Normal
P.A. Jembatan Merah,Ciliwung,-6.149068,106.834214,2020-02-01 04:10:00,1870,Status : Siaga 2
P.A. Ancol Flusing,Ciliwung,-6.129859,106.831254,2020-02-01 04:10:00,1890,Status : Normal
P.A. Hek,Kali Baru Timur,-6.287305,106.87063,2020-02-01 04:10:00,1650,Status : Normal
PA. Cibalok - Gadog,Ciliwung,-6.653417,106.869551,2020-02-01 04:40:00,-30,Status : Normal
PS. Katulampa (Hulu),Ciliwung,-6.633167,106.836806,2020-02-01 04:40:00,130,Status : Normal
PS. Depok,Ciliwung,-6.400514,106.832143,2020-02-01 04:40:00,830,Status : Normal
PA. Manggarai,Ciliwung,-6.207825,106.848458,2020-02-01 04:40:00,6300,Status : Normal
PS. Krukut Hulu,Krukut,-6.3439,106.798874,2020-01-31 15:00:11,200,Status : Normal
Pompa Cideng,Cideng Siantar,-6.173271,106.806351,2020-02-01 04:40:00,330,Status : Normal
P.A. Karet,Banjir Kanal Barat,-6.197901,106.810075,2020-02-01 04:40:00,3420,Status : Normal
P.A. Marina Ancol ,Laut,-6.125585,106.830154,2020-02-01 04:40:00,1920,Status : Siaga 3
Pompa Pasar Ikan,Laut,-6.126132,106.809783,2020-02-01 04:40:00,1890,Status : Siaga 3
P.A. Pluit,Waduk Pluit,-6.109642,106.796954,2020-02-01 04:40:00,-1800,Status : Normal
PS. Pesanggrahan,Pesanggrahan,-6.397111,106.771825,2020-02-01 04:40:00,810,Status : Normal
PS. Angke Hulu,Angke,-6.220047,106.694137,2020-02-01 04:40:00,1270,Status : Normal
PS. Sunter Hulu,Sunter,-6.31792,106.920901,2020-02-01 04:40:00,600,Status : Normal
PA. Pulo Gadung,Sunter,-6.191,106.904194,2020-01-31 16:20:00,3340,Status : Normal
Pompa Yos Sudarso 1,Sunter Timur,-6.155547,106.885975,2020-02-01 04:30:00,0,Status : Normal
PS. Cipinang Hulu,Cipinang Hulu,-6.374264,106.883862,2020-01-31 07:00:40,900,Status : Normal
Pompa Kali Duri (Kalijodo),Kali Duri,-6.14232,106.79039,2020-02-01 04:40:00,2030,Status : Normal
P.A. Istiqlal  ,Ciliwung,-6.168254,106.83135,2020-02-01 04:40:00,2150,Status : Normal
P.A. Jembatan Merah,Ciliwung,-6.149068,106.834214,2020-02-01 04:40:00,1860,Status : Siaga 2
P.A. Ancol Flusing,Ciliwung,-6.129859,106.831254,2020-02-01 04:40:00,1920,Status : Normal
P.A. Hek,Kali Baru Timur,-6.287305,106.87063,2020-02-01 04:40:00,1490,Status : Normal
PA. Cibalok - Gadog,Ciliwung,-6.653417,106.869551,2020-02-01 05:10:00,-30,Status : Normal
PS. Katulampa (Hulu),Ciliwung,-6.633167,106.836806,2020-02-01 05:10:00,120,Status : Normal
PS. Depok,Ciliwung,-6.400514,106.832143,2020-02-01 05:10:00,850,Status : Normal
PA. Manggarai,Ciliwung,-6.207825,106.848458,2020-02-01 05:10:00,6300,Status : Normal
PS. Krukut Hulu,Krukut,-6.3439,106.798874,2020-01-31 15:00:11,200,Status : Normal
Pompa Cideng,Cideng Siantar,-6.173271,106.806351,2020-02-01 05:10:00,390,Status : Normal
P.A. Karet,Banjir Kanal Barat,-6.197901,106.810075,2020-02-01 05:10:00,3390,Status : Normal
P.A. Marina Ancol ,Laut,-6.125585,106.830154,2020-02-01 05:10:00,1960,Status : Siaga 3
Pompa Pasar Ikan,Laut,-6.126132,106.809783,2020-02-01 05:10:00,1930,Status : Siaga 3
P.A. Pluit,Waduk Pluit,-6.109642,106.796954,2020-02-01 05:10:00,-1860,Status : Normal
PS. Pesanggrahan,Pesanggrahan,-6.397111,106.771825,2020-02-01 05:10:00,870,Status : Normal
PS. Angke Hulu,Angke,-6.220047,106.694137,2020-02-01 05:00:00,1290,Status : Normal
PS. Sunter Hulu,Sunter,-6.31792,106.920901,2020-02-01 05:10:00,600,Status : Normal
PA. Pulo Gadung,Sunter,-6.191,106.904194,2020-01-31 16:20:00,3340,Status : Normal
