nama_pintu_air,lokasi,latitude,longitude,tanggal,tinggi_air,status_siaga
PS. Krukut Hulu,Krukut,-6.3439,106.798874,2021-11-01 00:50:00,480,Status : Normal
Pompa Cideng,Cideng Siantar,-6.173271,106.806351,2021-11-01 00:50:00,60,Status : Normal
P.A. Karet,Banjir Kanal Barat,-6.197901,106.810075,2021-11-01 00:50:00,2920,Status : Normal
P.A. Marina Ancol ,Laut,-6.125585,106.830154,2021-11-01 00:50:00,1620,Status : Normal
Pompa Pasar Ikan,Laut,-6.126132,106.809783,2021-11-01 00:50:00,1620,Status : Normal
Pompa. Pluit,Waduk Pluit,-6.109642,106.796954,2021-11-01 00:50:00,-1890,Status : Normal
PS. Pesanggrahan,Pesanggrahan,-6.397111,106.771825,2021-11-01 00:50:00,850,Status : Normal
PS. Angke Hulu,Angke,-6.220047,106.694137,2021-11-01 00:50:00,1540,Status : Siaga 3
PS. Sunter Hulu,Sunter,-6.31792,106.920901,2021-11-01 00:50:00,900,Status : Normal
PA. Pulo Gadung,Sunter,-6.191,106.904194,2021-11-01 00:50:00,3310,Status : Normal
Pompa Yos Sudarso 1,Sunter Timur,-6.155547,106.885975,2021-11-01 00:50:00,610,Status : Normal
PS. Cipinang Hulu,Cipinang Hulu,-6.374264,106.883862,2021-11-01 00:50:00,970,Status : Normal
Pompa Kali Duri (Kalijodo),Kali Duri,-6.14232,106.79039,2021-11-01 00:50:00,1690,Status : Normal
P.A. Istiqlal  ,Ciliwung,-6.168254,106.83135,2021-11-01 00:50:00,1610,Status : Normal
P.A. Jembatan Merah,Ciliwung,-6.149068,106.834214,2021-11-01 00:50:00,1410,Status : Normal
P.A. Flusing Ancol,Ciliwung,-6.129859,106.831254,2021-11-01 00:50:00,1890,Status : Siaga 3
P.A. Hek,Kali Baru Timur,-6.287305,106.87063,2021-11-01 00:50:00,2010,Status : Siaga 3
Bendung. Cibalok - Gadog,Ciliwung,-6.653417,106.869551,2021-11-01 01:20:00,340,Status : Normal
Bendung. Katulampa (Hulu),Ciliwung,-6.633167,106.836806,2021-11-01 01:20:00,370,Status : Normal
PS. Depok,Ciliwung,-6.400514,106.832143,2021-11-01 01:20:00,1430,Status : Normal
PA. Manggarai,Ciliwung,-6.207825,106.848458,2021-11-01 01:20:00,6350,Status : Normal
PS. Krukut Hulu,Krukut,-6.3439,106.798874,2021-11-01 01:20:00,470,Status : Normal
Pompa Cideng,Cideng Siantar,-6.173271,106.806351,2021-11-01 01:20:00,60,Status : Normal
P.A. Karet,Banjir Kanal Barat,-6.197901,106.810075,2021-11-01 01:20:00,2900,Status : Normal
P.A. Marina Ancol ,Laut,-6.125585,106.830154,2021-11-01 01:20:00,1600,Status : Normal
Pompa Pasar Ikan,Laut,-6.126132,106.809783,2021-11-01 01:20:00,1630,Status : Normal
Pompa. Pluit,Waduk Pluit,-6.109642,106.796954,2021-11-01 01:20:00,-1890,Status : Normal
PS. Pesanggrahan,Pesanggrahan,-6.397111,106.771825,2021-11-01 01:20:00,840,Status : Normal
PS. Angke Hulu,Angke,-6.220047,106.694137,2021-11-01 01:20:00,1560,Status : Siaga 3
PS. Sunter Hulu,Sunter,-6.31792,106.920901,2021-11-01 01:20:00,900,Status : Normal
PA. Pulo Gadung,Sunter,-6.191,106.904194,2021-11-01 01:20:00,3310,Status : Normal
Pompa Yos Sudarso 1,Sunter Timur,-6.155547,106.885975,2021-11-01 01:20:00,570,Status : Normal
PS. Cipinang Hulu,Cipinang Hulu,-6.374264,106.883862,2021-11-01 01:20:00,960,Status : Normal
Pompa Kali Duri (Kalijodo),Kali Duri,-6.14232,106.79039,2021-11-01 01:20:00,1690,Status : Normal
P.A. Istiqlal  ,Ciliwung,-6.168254,106.83135,2021-11-01 01:20:00,1590,Status : Normal
P.A. Jembatan Merah,Ciliwung,-6.149068,106.834214,2021-11-01 01:20:00,1390,Status : Normal
P.A. Flusing Ancol,Ciliwung,-6.129859,106.831254,2021-11-01 01:20:00,1880,Status : Siaga 3
P.A. Hek,Kali Baru Timur,-6.287305,106.87063,2021-11-01 01:20:00,2060,Status : Siaga 3
Bendung. Cibalok - Gadog,Ciliwung,-6.653417,106.869551,2021-11-01 01:50:00,390,Status : Normal
Bendung. Katulampa (Hulu),Ciliwung,-6.633167,106.836806,2021-11-01 01:50:00,360,Status : Normal
PS. Depok,Ciliwung,-6.400514,106.832143,2021-11-01 01:50:00,1420,Status : Normal
PA. Manggarai,Ciliwung,-6.207825,106.848458,2021-11-01 01:50:00,6470,Status : Normal
PS. Krukut Hulu,Krukut,-6.3439,106.798874,2021-11-01 01:50:00,440,Status : Normal
Pompa Cideng,Cideng Siantar,-6.173271,106.806351,2021-11-01 01:50:00,50,Status : Normal
P.A. Karet,Banjir Kanal Barat,-6.197901,106.810075,2021-11-01 01:50:00,2890,Status : Normal
P.A. Marina Ancol ,Laut,-6.125585,106.830154,2021-11-01 01:50:00,1600,Status : Normal
Pompa Pasar Ikan,Laut,-6.126132,106.809783,2021-11-01 01:50:00,1590,Status : Normal
Pompa. Pluit,Waduk Pluit,-6.109642,106.796954,2021-11-01 01:50:00,-1890,Status : Normal
PS. Pesanggrahan,Pesanggrahan,-6.397111,106.771825,2021-11-01 01:50:00,840,Status : Normal
PS. Angke Hulu,Angke,-6.220047,106.694137,2021-11-01 01:50:00,1570,Status : Siaga 3
PS. Sunter Hulu,Sunter,-6.31792,106.920901,2021-11-01 01:50:00,900,Status : Normal
PA. Pulo Gadung,Sunter,-6.191,106.904194,2021-11-01 01:50:00,3310,Status : Normal
Pompa Yos Sudarso 1,Sunter Timur,-6.155547,106.885975,2021-11-01 01:40:00,550,Status : Normal
PS. Cipinang Hulu,Cipinang Hulu,-6.374264,106.883862,2021-11-01 01:50:00,960,Status : Normal
Pompa Kali Duri (Kalijodo),Kali Duri,-6.14232,106.79039,2021-11-01 01:50:00,1690,Status : Normal
P.A. Istiqlal  ,Ciliwung,-6.168254,106.83135,2021-11-01 01:50:00,1590,Status : Normal
P.A. Jembatan Merah,Ciliwung,-6.149068,106.834214,2021-11-01 01:50:00,1370,Status : Normal
P.A. Flusing Ancol,Ciliwung,-6.129859,106.831254,2021-11-01 01:50:00,1880,Status : Siaga 3
P.A. Hek,Kali Baru Timur,-6.287305,106.87063,2021-11-01 01:50:00,2080,Status : Siaga 3
Bendung. Cibalok - Gadog,Ciliwung,-6.653417,106.869551,2021-11-01 02:20:00,310,Status : Normal
Bendung. Katulampa (Hulu),Ciliwung,-6.633167,106.836806,2021-11-01 02:20:00,360,Status : Normal
PS. Depok,Ciliwung,-6.400514,106.832143,2021-11-01 02:20:00,1410,Status : Normal
PA. Manggarai,Ciliwung,-6.207825,106.848458,2021-11-01 02:20:00,6620,Status : Normal
PS. Krukut Hulu,Krukut,-6.3439,106.798874,2021-11-01 02:20:00,410,Status : Normal
Pompa Cideng,Cideng Siantar,-6.173271,106.806351,2021-11-01 02:20:00,60,Status : Normal
P.A. Karet,Banjir Kanal Barat,-6.197901,106.810075,2021-11-01 02:20:00,2900,Status : Normal
P.A. Marina Ancol ,Laut,-6.125585,106.830154,2021-11-01 02:20:00,1570,Status : Normal
Pompa Pasar Ikan,Laut,-6.126132,106.809783,2021-11-01 02:20:00,1590,Status : Normal
Pompa. Pluit,Waduk Pluit,-6.109642,106.796954,2021-11-01 02:20:00,-1890,Status : Normal
PS. Pesanggrahan,Pesanggrahan,-6.397111,106.771825,2021-11-01 02:20:00,830,Status : Normal
PS. Angke Hulu,Angke,-6.220047,106.694137,2021-11-01 02:20:00,1570,Status : Siaga 3
PS. Sunter Hulu,Sunter,-6.31792,106.920901,2021-11-01 02:20:00,900,Status : Normal
PA. Pulo Gadung,Sunter,-6.191,106.904194,2021-11-01 02:20:00,3310,Status : Normal
Pompa Yos Sudarso 1,Sunter Timur,-6.155547,106.885975,2021-11-01 02:20:00,550,Status : Normal
PS. Cipinang Hulu,Cipinang Hulu,-6.374264,106.883862,2021-11-01 02:20:00,960,Status : Normal
Pompa Kali Duri (Kalijodo),Kali Duri,-6.14232,106.79039,2021-11-01 02:20:00,1690,Status : Normal
P.A. Istiqlal  ,Ciliwung,-6.168254,106.83135,2021-11-01 02:20:00,1590,Status : Normal
P.A. Jembatan Merah,Ciliwung,-6.149068,106.834214,2021-11-01 02:20:00,1360,Status : Normal
P.A. Flusing Ancol,Ciliwung,-6.129859,106.831254,2021-11-01 02:20:00,1870,Status : Siaga 3
P.A. Hek,Kali Baru Timur,-6.287305,106.87063,2021-11-01 02:20:00,2080,Status : Siaga 3
Bendung. Cibalok - Gadog,Ciliwung,-6.653417,106.869551,2021-11-01 02:50:00,310,Status : Normal
Bendung. Katulampa (Hulu),Ciliwung,-6.633167,106.836806,2021-11-01 02:50:00,360,Status : Normal
PS. Depok,Ciliwung,-6.400514,106.832143,2021-11-01 02:50:00,1390,Status : Normal
PA. Manggarai,Ciliwung,-6.207825,106.848458,2021-11-01 02:50:00,6790,Status : Normal
PS. Krukut Hulu,Krukut,-6.3439,106.798874,2021-11-01 02:50:00,380,Status : Normal
Pompa Cideng,Cideng Siantar,-6.173271,106.806351,2021-11-01 02:50:00,70,Status : Normal
P.A. Karet,Banjir Kanal Barat,-6.197901,106.810075,2021-11-01 02:50:00,2960,Status : Normal
P.A. Marina Ancol ,Laut,-6.125585,106.830154,2021-11-01 02:50:00,1560,Status : Normal
Pompa Pasar Ikan,Laut,-6.126132,106.809783,2021-11-01 02:50:00,1550,Status : Normal
Pompa. Pluit,Waduk Pluit,-6.109642,106.796954,2021-11-01 02:50:00,-1880,Status : Normal
PS. Pesanggrahan,Pesanggrahan,-6.397111,106.771825,2021-11-01 02:50:00,830,Status : Normal
PS. Angke Hulu,Angke,-6.220047,106.694137,2021-11-01 02:50:00,1570,Status : Siaga 3
PS. Sunter Hulu,Sunter,-6.31792,106.920901,2021-11-01 02:50:00,900,Status : Normal
PA. Pulo Gadung,Sunter,-6.191,106.904194,2021-11-01 02:50:00,3310,Status : Normal
Pompa Yos Sudarso 1,Sunter Timur,-6.155547,106.885975,2021-11-01 02:50:00,560,Status : Normal
PS. Cipinang Hulu,Cipinang Hulu,-6.374264,106.883862,2021-11-01 02:50:00,950,Status : Normal
Pompa Kali Duri (Kalijodo),Kali Duri,-6.14232,106.79039,2021-11-01 02:50:00,1690,Status : Normal
P.A. Istiqlal  ,Ciliwung,-6.168254,106.83135,2021-11-01 02:50:00,1590,Status : Normal
P.A. Jembatan Merah,Ciliwung,-6.149068,106.834214,2021-11-01 02:50:00,1360,Status : Normal
P.A. Flusing Ancol,Ciliwung,-6.129859,106.831254,2021-11-01 02:50:00,1860,Status : Siaga 3
P.A. Hek,Kali Baru Timur,-6.287305,106.87063,2021-11-01 02:50:00,2070,Status : Siaga 3
Bendung. Cibalok - Gadog,Ciliwung,-6.653417,106.869551,2021-11-01 03:20:00,270,Status : Normal
Bendung. Katulampa (Hulu),Ciliwung,-6.633167,106.836806,2021-11-01 03:20:00,350,Status : Normal
PS. Depok,Ciliwung,-6.400514,106.832143,2021-11-01 03:20:00,1370,Status : Normal
PA. Manggarai,Ciliwung,-6.207825,106.848458,2021-11-01 03:20:00,6890,Status : Normal
PS. Krukut Hulu,Krukut,-6.3439,106.798874,2021-11-01 03:20:00,360,Status : Normal
Pompa Cideng,Cideng Siantar,-6.173271,106.806351,2021-11-01 03:20:00,70,Status : Normal
P.A. Karet,Banjir Kanal Barat,-6.197901,106.810075,2021-11-01 03:20:00,3090,Status : Normal
P.A. Marina Ancol ,Laut,-6.125585,106.830154,2021-11-01 03:20:00,1560,Status : Normal
Pompa Pasar Ikan,Laut,-6.126132,106.809783,2021-11-01 03:20:00,1650,Status : Normal
Pompa. Pluit,Waduk Pluit,-6.109642,106.796954,2021-11-01 03:20:00,-1880,Status : Normal
PS. Pesanggrahan,Pesanggrahan,-6.397111,106.771825,2021-11-01 03:20:00,820,Status : Normal
PS. Angke Hulu,Angke,-6.220047,106.694137,2021-11-01 03:20:00,1570,Status : Siaga 3
PS. Sunter Hulu,Sunter,-6.31792,106.920901,2021-11-01 03:20:00,900,Status : Normal
PA. Pulo Gadung,Sunter,-6.191,106.904194,2021-11-01 03:20:00,3310,Status : Normal
Pompa Yos Sudarso 1,Sunter Timur,-6.155547,106.885975,2021-11-01 03:20:00,550,Status : Normal
PS. Cipinang Hulu,Cipinang Hulu,-6.374264,106.883862,2021-11-01 03:20:00,950,Status : Normal
Pompa Kali Duri (Kalijodo),Kali Duri,-6.14232,106.79039,2021-11-01 03:20:00,1680,Status : Normal
P.A. Istiqlal  ,Ciliwung,-6.168254,106.83135,2021-11-01 03:20:00,1600,Status : Normal
P.A. Jembatan Merah,Ciliwung,-6.149068,106.834214,2021-11-01 03:20:00,1360,Status : Normal
P.A. Flusing Ancol,Ciliwung,-6.129859,106.831254,2021-11-01 03:20:00,1860,Status : Siaga 3
P.A. Hek,Kali Baru Timur,-6.287305,106.87063,2021-11-01 03:20:00,2040,Status : Siaga 3
Bendung. Cibalok - Gadog,Ciliwung,-6.653417,106.869551,2021-11-01 03:50:00,290,Status : Normal
Bendung. Katulampa (Hulu),Ciliwung,-6.633167,106.836806,2021-11-01 03:50:00,340,Status : Normal
PS. Depok,Ciliwung,-6.400514,106.832143,2021-11-01 03:50:00,1360,Status : Normal
PA. Manggarai,Ciliwung,-6.207825,106.848458,2021-11-01 03:50:00,6980,Status : Normal
PS. Krukut Hulu,Krukut,-6.3439,106.798874,2021-11-01 03:50:00,330,Status : Normal
Pompa Cideng,Cideng Siantar,-6.173271,106.806351,2021-11-01 03:50:00,70,Status : Normal
P.A. Karet,Banjir Kanal Barat,-6.197901,106.810075,2021-11-01 03:50:00,3180,Status : Normal
P.A. Marina Ancol ,Laut,-6.125585,106.830154,2021-11-01 03:50:00,1590,Status : Normal
Pompa Pasar Ikan,Laut,-6.126132,106.809783,2021-11-01 03:50:00,1660,Status : Normal
Pompa. Pluit,Waduk Pluit,-6.109642,106.796954,2021-11-01 03:50:00,-1880,Status : Normal
PS. Pesanggrahan,Pesanggrahan,-6.397111,106.771825,2021-11-01 03:50:00,810,Status : Normal
PS. Angke Hulu,Angke,-6.220047,106.694137,2021-11-01 03:50:00,1560,Status : Siaga 3
PS. Sunter Hulu,Sunter,-6.31792,106.920901,2021-11-01 03:50:00,900,Status : Normal
PA. Pulo Gadung,Sunter,-6.191,106.904194,2021-11-01 03:50:00,3310,Status : Normal
Pompa Yos Sudarso 1,Sunter Timur,-6.155547,106.885975,2021-11-01 03:50:00,560,Status : Normal
PS. Cipinang Hulu,Cipinang Hulu,-6.374264,106.883862,2021-11-01 03:50:00,950,Status : Normal
Pompa Kali Duri (Kalijodo),Kali Duri,-6.14232,106.79039,2021-11-01 03:50:00,1680,Status : Normal
P.A. Istiqlal  ,Ciliwung,-6.168254,106.83135,2021-11-01 03:50:00,1620,Status : Normal
P.A. Jembatan Merah,Ciliwung,-6.149068,106.834214,2021-11-01 03:50:00,1360,Status : Normal
P.A. Flusing Ancol,Ciliwung,-6.129859,106.831254,2021-11-01 03:50:00,1860,Status : Siaga 3
P.A. Hek,Kali Baru Timur,-6.287305,106.87063,2021-11-01 03:50:00,2020,Status : Siaga 3
Bendung. Cibalok - Gadog,Ciliwung,-6.653417,106.869551,2021-11-01 04:20:00,290,Status : Normal
Bendung. Katulampa (Hulu),Ciliwung,-6.633167,106.836806,2021-11-01 04:20:00,340,Status : Normal
PS. Depok,Ciliwung,-6.400514,106.832143,2021-11-01 04:20:00,1340,Status : Normal
PA. Manggarai,Ciliwung,-6.207825,106.848458,2021-11-01 04:20:00,7020,Status : Normal
PS. Krukut Hulu,Krukut,-6.3439,106.798874,2021-11-01 04:20:00,300,Status : Normal
Pompa Cideng,Cideng Siantar,-6.173271,106.806351,2021-11-01 04:20:00,70,Status : Normal
P.A. Karet,Banjir Kanal Barat,-6.197901,106.810075,2021-11-01 04:20:00,3280,Status : Normal
P.A. Marina Ancol ,Laut,-6.125585,106.830154,2021-11-01 04:20:00,1630,Status : Normal
Pompa Pasar Ikan,Laut,-6.126132,106.809783,2021-11-01 04:20:00,1680,Status : Normal
Pompa. Pluit,Waduk Pluit,-6.109642,106.796954,2021-11-01 04:20:00,-1880,Status : Normal
PS. Pesanggrahan,Pesanggrahan,-6.397111,106.771825,2021-11-01 04:20:00,800,Status : Normal
PS. Angke Hulu,Angke,-6.220047,106.694137,2021-11-01 04:20:00,1540,Status : Siaga 3
PS. Sunter Hulu,Sunter,-6.31792,106.920901,2021-11-01 04:20:00,900,Status : Normal
PA. Pulo Gadung,Sunter,-6.191,106.904194,2021-11-01 04:20:00,3310,Status : Normal
Pompa Yos Sudarso 1,Sunter Timur,-6.155547,106.885975,2021-11-01 04:20:00,550,Status : Normal
PS. Cipinang Hulu,Cipinang Hulu,-6.374264,106.883862,2021-11-01 04:20:00,940,Status : Normal
Pompa Kali Duri (Kalijodo),Kali Duri,-6.14232,106.79039,2021-11-01 04:20:00,1680,Status : Normal
P.A. Istiqlal  ,Ciliwung,-6.168254,106.83135,2021-11-01 04:20:00,1640,Status : Normal
P.A. Jembatan Merah,Ciliwung,-6.149068,106.834214,2021-11-01 04:20:00,1380,Status : Normal
P.A. Flusing Ancol,Ciliwung,-6.129859,106.831254,2021-11-01 04:20:00,1910,Status : Siaga 2
P.A. Hek,Kali Baru Timur,-6.287305,106.87063,2021-11-01 04:20:00,2000,Status : Siaga 3
Bendung. Cibalok - Gadog,Ciliwung,-6.653417,106.869551,2021-11-01 04:50:00,290,Status : Normal
Bendung. Katulampa (Hulu),Ciliwung,-6.633167,106.836806,2021-11-01 04:50:00,340,Status : Normal
PS. Depok,Ciliwung,-6.400514,106.832143,2021-11-01 04:50:00,1330,Status : Normal
PA. Manggarai,Ciliwung,-6.207825,106.848458,2021-11-01 04:50:00,7050,Status : Normal
PS. Krukut Hulu,Krukut,-6.3439,106.798874,2021-11-01 04:50:00,280,Status : Normal
Pompa Cideng,Cideng Siantar,-6.173271,106.806351,2021-11-01 04:50:00,80,Status : Normal
P.A. Karet,Banjir Kanal Barat,-6.197901,106.810075,2021-11-01 04:50:00,3340,Status : Normal
P.A. Marina Ancol ,Laut,-6.125585,106.830154,2021-11-01 04:50:00,1690,Status : Normal
Pompa Pasar Ikan,Laut,-6.126132,106.809783,2021-11-01 04:50:00,1710,Status : Siaga 3
Pompa. Pluit,Waduk Pluit,-6.109642,106.796954,2021-11-01 04:50:00,-1880,Status : Normal
PS. Pesanggrahan,Pesanggrahan,-6.397111,106.771825,2021-11-01 04:50:00,790,Status : Normal
PS. Angke Hulu,Angke,-6.220047,106.694137,2021-11-01 04:50:00,1490,Status : Normal
PS. Sunter Hulu,Sunter,-6.31792,106.920901,2021-11-01 04:50:00,900,Status : Normal
PA. Pulo Gadung,Sunter,-6.191,106.904194,2021-11-01 04:50:00,3310,Status : Normal
Pompa Yos Sudarso 1,Sunter Timur,-6.155547,106.885975,2021-11-01 04:50:00,620,Status : Normal
PS. Cipinang Hulu,Cipinang Hulu,-6.374264,106.883862,2021-11-01 04:50:00,930,Status : Normal
Pompa Kali Duri (Kalijodo),Kali Duri,-6.14232,106.79039,2021-11-01 04:50:00,1680,Status : Normal
P.A. Istiqlal  ,Ciliwung,-6.168254,106.83135,2021-11-01 04:50:00,1680,Status : Normal
P.A. Jembatan Merah,Ciliwung,-6.149068,106.834214,2021-11-01 04:50:00,1410,Status : Normal
P.A. Flusing Ancol,Ciliwung,-6.129859,106.831254,2021-11-01 04:50:00,1960,Status : Siaga 2
P.A. Hek,Kali Baru Timur,-6.287305,106.87063,2021-11-01 04:50:00,1990,Status : Normal
Bendung. Cibalok - Gadog,Ciliwung,-6.653417,106.869551,2021-11-01 05:20:00,290,Status : Normal
Bendung. Katulampa (Hulu),Ciliwung,-6.633167,106.836806,2021-11-01 05:20:00,330,Status : Normal
PS. Depok,Ciliwung,-6.400514,106.832143,2021-11-01 05:20:00,1320,Status : Normal
PA. Manggarai,Ciliwung,-6.207825,106.848458,2021-11-01 05:20:00,7050,Status : Normal
PS. Krukut Hulu,Krukut,-6.3439,106.798874,2021-11-01 05:20:00,260,Status : Normal
Pompa Cideng,Cideng Siantar,-6.173271,106.806351,2021-11-01 05:20:00,70,Status : Normal
P.A. Karet,Banjir Kanal Barat,-6.197901,106.810075,2021-11-01 05:20:00,3390,Status : Normal
P.A. Marina Ancol ,Laut,-6.125585,106.830154,2021-11-01 05:20:00,1760,Status : Siaga 3
Pompa Pasar Ikan,Laut,-6.126132,106.809783,2021-11-01 05:20:00,1810,Status : Siaga 3
Pompa. Pluit,Waduk Pluit,-6.109642,106.796954,2021-11-01 05:20:00,-1880,Status : Normal
PS. Pesanggrahan,Pesanggrahan,-6.397111,106.771825,2021-11-01 05:20:00,790,Status : Normal
PS. Angke Hulu,Angke,-6.220047,106.694137,2021-11-01 05:20:00,1430,Status : Normal
PS. Sunter Hulu,Sunter,-6.31792,106.920901,2021-11-01 05:20:00,900,Status : Normal
PA. Pulo Gadung,Sunter,-6.191,106.904194,2021-11-01 05:20:00,3310,Status : Normal
Pompa Yos Sudarso 1,Sunter Timur,-6.155547,106.885975,2021-11-01 05:20:00,730,Status : Normal
PS. Cipinang Hulu,Cipinang Hulu,-6.374264,106.883862,2021-11-01 05:20:00,940,Status : Normal
Pompa Kali Duri (Kalijodo),Kali Duri,-6.14232,106.79039,2021-11-01 05:20:00,1680,Status : Normal
P.A. Istiqlal  ,Ciliwung,-6.168254,106.83135,2021-11-01 05:20:00,1690,Status : Normal
P.A. Jembatan Merah,Ciliwung,-6.149068,106.834214,2021-11-01 05:20:00,1460,Status : Normal
P.A. Flusing Ancol,Ciliwung,-6.129859,106.831254,2021-11-01 05:20:00,2020,Status : Siaga 2
P.A. Hek,Kali Baru Timur,-6.287305,106.87063,2021-11-01 05:20:00,1980,Status : Normal
Bendung. Cibalok - Gadog,Ciliwung,-6.653417,106.869551,2021-11-01 06:20:00,310,Status : Normal
Bendung. Katulampa (Hulu),Ciliwung,-6.633167,106.836806,2021-11-01 06:20:00,330,Status : Normal
PS. Depok,Ciliwung,-6.400514,106.832143,2021-11-01 06:20:00,1290,Status : Normal
PA. Manggarai,Ciliwung,-6.207825,106.848458,2021-11-01 06:20:00,6960,Status : Normal
PS. Krukut Hulu,Krukut,-6.3439,106.798874,2021-11-01 06:20:00,300,Status : Normal
Pompa Cideng,Cideng Siantar,-6.173271,106.806351,2021-11-01 06:20:00,80,Status : Normal
P.A. Karet,Banjir Kanal Barat,-6.197901,106.810075,2021-11-01 06:20:00,3410,Status : Normal
P.A. Marina Ancol ,Laut,-6.125585,106.830154,2021-11-01 06:20:00,1840,Status : Siaga 3
Pompa Pasar Ikan,Laut,-6.126132,106.809783,2021-11-01 06:20:00,1910,Status : Siaga 3
